0	0.0456281	0.0928815	0.143412	0.198922	0.261194	0.332106	0.413665	0.508019	0.617478	0.744532	0.891863	1.06235	1.25909	1.48538	1.74474	2.04087	2.37769	2.7593	3.18997	3.67408	4.21619	4.82089	5.49288	6.23683	7.05739	7.9591	8.94634	10.0232	11.1932	12.4595	13.8242	15.2883	16.8512	18.5105	20.2612	22.0954	24.0022	25.9672	27.9731	30	
0	0.0476547	0.0970025	0.149764	0.207711	0.272697	0.346677	0.431734	0.530095	0.644156	0.77649	0.929867	1.10726	1.31184	1.54699	1.8163	2.12354	2.47269	2.86786	3.31331	3.8134	4.37259	4.99533	5.6861	6.44928	7.28911	8.20964	9.21459	10.3072	11.4903	12.7658	14.1347	15.5968	17.1504	18.792	20.5158	22.3138	24.1755	26.0876	28.0348	30	
0	0.0494651	0.100683	0.155435	0.215555	0.28296	0.359669	0.447833	0.54975	0.667886	0.804889	0.963603	1.14707	1.35854	1.60145	1.87947	2.1964	2.55625	2.96314	3.42132	3.9351	4.50883	5.14683	5.85335	6.6325	7.48817	8.42393	9.44294	10.5479	11.7406	13.0224	14.3932	15.8521	17.3964	19.0219	20.7225	22.4902	24.3147	26.1839	28.0841	30	
0	0.0510603	0.103926	0.16043	0.222462	0.291991	0.371095	0.461982	0.567011	0.688708	0.829784	0.993144	1.18189	1.39933	1.64897	1.93449	2.25975	2.62877	3.04567	3.51467	4.04002	4.62598	5.27673	5.99633	6.78861	7.65714	8.60511	9.63521	10.7495	11.9494	13.2353	14.6066	16.0617	17.5972	19.2087	20.8896	22.6321	24.4263	26.2609	28.1234	30	
0	0.0524427	0.106735	0.164757	0.228441	0.299806	0.380978	0.474212	0.581919	0.706676	0.851247	1.01859	1.21185	1.43438	1.68973	1.98162	2.31393	2.69068	3.116	3.59405	4.12905	4.72515	5.3864	6.11668	6.9196	7.79847	8.75611	9.79482	10.9163	12.1213	13.4098	14.7808	16.2319	17.7596	19.359	21.0235	22.7454	24.5151	26.3221	28.1546	30	
0	0.0536152	0.109118	0.168425	0.233509	0.306427	0.389344	0.484559	0.594521	0.721853	0.869358	1.04003	1.23707	1.46386	1.72397	2.02115	2.3593	2.74244	3.17468	3.66016	4.20303	4.80737	5.47709	6.21594	7.02735	7.91435	8.87952	9.92483	11.0516	12.2602	13.5504	14.9205	16.3679	17.8889	19.4782	21.1294	22.8347	24.585	26.3701	28.179	30	
0	0.0545814	0.111081	0.171447	0.237682	0.311875	0.396225	0.493062	0.604871	0.734305	0.884203	1.05759	1.2577	1.48794	1.7519	2.05335	2.3962	2.78447	3.22225	3.71365	4.26276	4.8736	5.54998	6.29552	7.11349	8.00674	8.97762	10.0279	11.1585	12.3696	13.6606	15.0297	16.4739	17.9893	19.5705	21.2111	22.9034	24.6386	26.4069	28.1977	30	
0	0.0553451	0.112632	0.173833	0.240977	0.316175	0.401652	0.499764	0.61302	0.744101	0.895869	1.07138	1.27387	1.50679	1.77373	2.07849	2.42496	2.81717	3.25918	3.75509	4.30895	4.9247	5.60609	6.35663	7.17946	8.0773	9.05233	10.1061	11.2394	12.4522	13.7436	15.1116	16.5531	18.0641	19.6391	21.2717	22.9543	24.6782	26.434	28.2115	30	
0	0.05591	0.11378	0.175598	0.243411	0.31935	0.405655	0.504703	0.619019	0.751304	0.904436	1.08148	1.28571	1.52056	1.78967	2.09679	2.44586	2.84088	3.2859	3.78501	4.34221	4.96139	5.64627	6.40025	7.22642	8.12737	9.10516	10.1612	11.2962	12.51	13.8015	15.1685	16.6081	18.1158	19.6864	21.3133	22.9891	24.7053	26.4526	28.221	30	
0	0.0562799	0.114531	0.176752	0.245002	0.321422	0.408264	0.507916	0.622915	0.755971	0.909974	1.088	1.29333	1.5294	1.79985	2.10846	2.45914	2.85589	3.30276	3.80381	4.36302	4.98426	5.67119	6.42719	7.25526	8.15797	9.13729	10.1946	11.3304	12.5446	13.8359	15.2022	16.6404	18.1461	19.7139	21.3375	23.0093	24.721	26.4633	28.2264	30	
0	0.056458	0.114892	0.177306	0.245763	0.32241	0.409503	0.509435	0.624747	0.758152	0.912546	1.09101	1.29681	1.53341	1.80444	2.11366	2.465	2.86243	3.31002	3.8118	4.37175	4.99371	5.68133	6.43797	7.26662	8.1698	9.14947	10.207	11.3429	12.5569	13.8479	15.2137	16.6512	18.156	19.7228	21.3451	23.0156	24.7258	26.4665	28.228	30	
0	0.0564471	0.114869	0.177269	0.245707	0.322331	0.409394	0.509286	0.624547	0.757888	0.912199	1.09056	1.29623	1.53268	1.80351	2.1125	2.46355	2.86066	3.30786	3.80919	4.36863	4.99001	5.67699	6.43293	7.26083	8.16322	9.14211	10.1988	11.334	12.5474	13.8379	15.2034	16.6408	18.1459	19.7132	21.3364	23.0081	24.7198	26.4624	28.2259	30	
0	0.0562496	0.114467	0.176647	0.244845	0.321198	0.407953	0.50749	0.622341	0.755208	0.908969	1.0867	1.29164	1.52725	1.79713	2.10504	2.45489	2.85065	3.29637	3.79607	4.35375	4.97326	5.65826	6.41215	7.23797	8.1383	9.11521	10.1701	11.3037	12.516	13.8058	15.1711	16.6091	18.1154	19.6849	21.3111	22.9866	24.703	26.4508	28.22	30	
0	0.0558673	0.113689	0.175448	0.243184	0.319021	0.405192	0.504062	0.618146	0.75013	0.902878	1.07944	1.28306	1.51715	1.78533	2.09133	2.43903	2.83243	3.27555	3.77244	4.32709	4.94339	5.62504	6.37549	7.19784	8.09477	9.06846	10.1204	11.2516	12.462	13.7507	15.116	16.555	18.0637	19.6368	21.2682	22.9503	24.6744	26.4311	28.2099	30	
0	0.0553017	0.112539	0.173674	0.240729	0.315807	0.40112	0.49901	0.611972	0.742667	0.893935	1.06881	1.27049	1.5024	1.7681	2.07133	2.41595	2.80595	3.24534	3.73819	4.28851	4.90022	5.57707	6.3226	7.14	8.03207	9.00115	10.049	11.1766	12.3843	13.6714	15.0366	16.477	17.989	19.5675	21.2062	22.8977	24.6331	26.4026	28.1954	30	
0	0.0545537	0.111017	0.17133	0.237485	0.31156	0.39574	0.492339	0.603822	0.732819	0.882142	1.05478	1.25393	1.48296	1.74541	2.04501	2.38558	2.7711	3.2056	3.69313	4.23775	4.84341	5.51394	6.25295	7.06377	7.94937	8.91227	9.95443	11.0772	12.2812	13.5661	14.9307	16.3728	17.8889	19.4742	21.1226	22.8266	24.5771	26.3639	28.1756	30	
0	0.0536241	0.109127	0.168416	0.233454	0.306284	0.389056	0.484051	0.593696	0.720585	0.867489	1.03736	1.23336	1.45881	1.71722	2.01228	2.34781	2.72775	3.15613	3.63701	4.17447	4.77253	5.43507	6.16583	6.96829	7.84559	8.8005	9.83527	10.9516	12.1504	13.432	14.7956	16.2393	17.7602	19.3539	21.0143	22.7341	24.5041	26.3133	28.1497	30	
0	0.0525135	0.106869	0.164935	0.228637	0.299979	0.381069	0.474146	0.581593	0.705958	0.849966	1.01653	1.20874	1.42989	1.68345	1.97306	2.30251	2.67572	3.09669	3.56952	4.09828	4.68705	5.33982	6.06041	6.85249	7.71942	8.66424	9.68956	10.7975	11.9894	13.2662	14.6277	16.0726	17.5986	19.2019	20.8769	22.6163	24.4106	26.2484	28.1164	30	
0	0.0512229	0.104244	0.160889	0.223038	0.292647	0.37178	0.462624	0.56751	0.688933	0.829562	0.99225	1.18004	1.39616	1.64404	1.92725	2.24955	2.61481	3.02705	3.49032	4.00874	4.58642	5.22744	5.93576	6.71521	7.5694	8.50168	9.51506	10.6121	11.7949	13.0648	14.4226	15.8678	17.3989	19.0128	20.7048	22.4677	24.292	26.1656	28.0739	30	
0	0.0497531	0.101255	0.156281	0.216659	0.284294	0.361193	0.449487	0.551447	0.669505	0.806267	0.964519	1.14724	1.35758	1.59891	1.87475	2.18879	2.54486	2.94694	3.39907	3.90539	4.47004	5.09718	5.79089	6.55519	7.39394	8.31084	9.30932	10.3925	11.5632	12.8235	14.1752	15.6189	17.1542	18.7794	20.4905	22.2812	24.1421	26.0604	28.0195	30	
0	0.0481057	0.0979043	0.151114	0.209506	0.274925	0.349315	0.434742	0.533409	0.647679	0.780081	0.933325	1.11031	1.31412	1.54803	1.81548	2.12011	2.46569	2.85614	3.29548	3.78782	4.33736	4.94829	5.62483	6.37117	7.19143	8.08965	9.06974	10.1354	11.2903	12.5374	13.8796	15.319	16.8567	18.4926	20.2245	22.0474	23.9524	25.9261	27.9498	30	
0	0.0462829	0.0941964	0.145396	0.201588	0.26455	0.336157	0.418402	0.513412	0.623467	0.751015	0.898677	1.06926	1.26576	1.49135	1.7494	2.04345	2.37719	2.75447	3.17926	3.65567	4.18786	4.7801	5.43668	6.16196	6.9603	7.83609	8.7937	9.8375	10.9718	12.201	13.5291	14.9599	16.4967	18.1415	19.8946	21.7535	23.7109	25.7532	27.8593	30	
0	0.0442877	0.0901374	0.139136	0.192916	0.253184	0.321738	0.400488	0.491478	0.596896	0.719096	0.860601	1.02411	1.21252	1.4289	1.67651	1.95877	2.27928	2.64182	3.05026	3.50867	4.02118	4.59206	5.22569	5.92653	6.69915	7.54826	8.47867	9.4954	10.6036	11.8088	13.1165	14.5326	16.0628	17.7122	19.485	21.3824	23.4005	25.5275	27.7398	30	
0	0.0421241	0.0857356	0.132345	0.183508	0.240851	0.306085	0.381033	0.467644	0.568008	0.684372	0.819148	0.974925	1.15447	1.36073	1.59684	1.8661	2.172	2.51817	2.90841	3.34669	3.83708	4.38383	4.99131	5.66407	6.40684	7.22457	8.12246	9.10611	10.1815	11.3552	12.6345	14.0273	15.5423	17.1887	18.9757	20.9107	22.9967	25.227	27.5777	30	
0	0.0397974	0.0810014	0.12504	0.173387	0.227577	0.289233	0.360079	0.441962	0.536862	0.646911	0.774398	0.921781	1.09169	1.28694	1.51051	1.76557	2.05544	2.38362	2.75379	3.16977	3.63554	4.15526	4.73328	5.37414	6.08264	6.86389	7.72339	8.66718	9.70194	10.8353	12.0759	13.434	14.9215	16.5521	18.3418	20.3073	22.4634	24.8162	27.3488	30	
0	0.0373141	0.075948	0.117242	0.162578	0.213399	0.271227	0.337682	0.414498	0.503539	0.606807	0.726459	0.864809	1.02434	1.2077	1.41771	1.65737	1.92983	2.23842	2.58664	2.97814	3.41678	3.90656	4.45171	5.05671	5.72633	6.46572	7.28051	8.17701	9.16238	10.245	11.4347	12.7437	14.1867	15.7825	17.5545	19.5315	21.7473	24.2348	27.0061	30	
0	0.034682	0.0705914	0.108975	0.151118	0.198361	0.252123	0.31391	0.385337	0.468139	0.564182	0.675475	0.804177	0.952604	1.12323	1.31869	1.5418	1.7955	2.08292	2.40736	2.77227	3.18128	3.63821	4.14711	4.71228	5.33834	6.03033	6.79384	7.63521	8.56173	9.58212	10.707	11.9495	13.3268	14.8611	16.5829	18.534	20.7726	23.3784	26.4452	30	
0	0.0319102	0.0649501	0.100267	0.139044	0.182516	0.231988	0.288847	0.354581	0.430786	0.519183	0.621622	0.740095	0.876735	1.03383	1.2138	1.41925	1.65291	1.91767	2.21657	2.55283	2.92982	3.3511	3.82044	4.34188	4.91978	5.55889	6.26455	7.04283	7.9008	8.84697	9.89184	11.0487	12.3352	13.7749	15.4015	17.2647	19.4426	22.0693	25.4005	30	
0	0.0290093	0.0590456	0.0911519	0.126404	0.165924	0.210898	0.262588	0.322346	0.391623	0.471984	0.565111	0.672813	0.797032	0.939842	1.10346	1.29023	1.50264	1.74333	2.01507	2.32076	2.66347	3.04645	3.47313	3.94717	4.47252	5.05354	5.69505	6.40257	7.18255	8.0427	8.99258	10.0443	11.2138	12.5227	14.0014	15.6952	17.6751	20.063	23.0914	30	
0	0.0256028	0.0514734	0.0778807	0.105097	0.133397	0.163064	0.194385	0.227661	0.2632	0.301328	0.342386	0.386737	0.434769	0.486901	0.543592	0.605344	0.672719	0.746347	0.826948	0.91535	1.01252	1.1196	1.23796	1.36925	1.51553	1.67933	1.8639	2.07338	2.31324	2.59077	2.91595	3.30279	3.77156	4.35265	5.09378	6.07413	7.43477	9.45102	12.724	30	
0	0.0409645	0.0823574	0.124609	0.168155	0.213435	0.260902	0.311016	0.364257	0.42112	0.482125	0.547817	0.618779	0.69563	0.779042	0.869747	0.968551	1.07635	1.19416	1.32312	1.46456	1.62003	1.79136	1.98073	2.1908	2.42484	2.68693	2.98223	3.31741	3.70118	4.14523	4.66552	5.28447	6.03449	6.96424	8.15006	9.7186	11.8956	15.1216	20.3584	30	
0	0.0561223	0.11283	0.170713	0.230366	0.292391	0.357404	0.426039	0.498946	0.576804	0.660319	0.750236	0.847346	0.952492	1.06659	1.19062	1.32568	1.47298	1.63389	1.80994	2.00291	2.21487	2.44825	2.70595	2.99149	3.30915	3.66426	4.06354	4.51554	5.03141	5.62584	6.31864	7.13707	8.11949	9.32134	10.8249	12.7557	15.3083	18.782	23.5883	30	
0	0.0710018	0.142743	0.215966	0.291421	0.369869	0.452087	0.538869	0.631036	0.72944	0.834968	0.948554	1.07119	1.20392	1.34789	1.50432	1.67458	1.86014	2.0627	2.28413	2.52661	2.79264	3.08516	3.40766	3.7643	4.16016	4.60147	5.096	5.65353	6.28658	7.01136	7.84917	8.82844	9.98752	11.3789	13.0744	15.1723	17.8011	21.1105	25.2133	30	
0	0.0855316	0.171951	0.260149	0.351026	0.445494	0.544484	0.648948	0.759867	0.878258	1.00518	1.14174	1.28912	1.44856	1.6214	1.8091	2.01323	2.23554	2.47797	2.74271	3.03225	3.34944	3.69762	4.08068	4.50328	4.97099	5.49059	6.07039	6.72071	7.45447	8.28799	9.24209	10.3435	11.6264	13.1348	14.9239	17.0599	19.6146	22.6465	26.1548	30	
0	0.0996439	0.200317	0.303054	0.408899	0.518907	0.634157	0.755749	0.884818	1.02253	1.17012	1.32884	1.50005	1.68517	1.88571	2.10334	2.33982	2.59711	2.87739	3.18306	3.51687	3.88193	4.28184	4.72077	5.20364	5.73628	6.32567	6.9802	7.71013	8.52795	9.44905	10.4924	11.6811	13.0436	14.6135	16.4292	18.5309	20.9527	23.7073	26.7599	30	
0	0.113275	0.227715	0.344489	0.464778	0.589775	0.720696	0.858783	1.00531	1.1616	1.32901	1.50897	1.70297	1.9126	2.13954	2.3856	2.65273	2.94306	3.25893	3.60293	3.97797	4.38734	4.83479	5.32461	5.86182	6.45226	7.10279	7.82157	8.61826	9.50442	10.4938	11.6026	12.85	14.2578	15.8502	17.6518	19.6844	21.9601	24.4713	27.1783	30	
0	0.126366	0.254025	0.384274	0.518421	0.657789	0.803725	0.9576	1.12082	1.29484	1.48115	1.68132	1.89699	2.12986	2.38176	2.65464	2.95058	3.27184	3.6209	4.00047	4.41356	4.86353	5.35419	5.88984	6.47541	7.11657	7.81987	8.59291	9.44448	10.3848	11.4257	12.5804	13.864	15.2924	16.8819	18.6471	20.5977	22.7341	25.0412	27.4829	30	
0	0.138863	0.279138	0.422243	0.569605	0.722669	0.882901	1.05179	1.23087	1.42171	1.62593	1.84521	2.08131	2.33605	2.61139	2.90937	3.23219	3.5822	3.96196	4.37424	4.82211	5.30894	5.83848	6.41495	7.04307	7.7282	8.47639	9.29453	10.1904	11.1727	12.2511	13.4363	14.7393	16.1715	17.7429	19.4611	21.3286	23.3398	25.4781	27.7128	30	
0	0.150716	0.302957	0.458249	0.618133	0.784163	0.957917	1.141	1.33504	1.54173	1.76279	2.00002	2.25526	2.53045	2.82762	3.14892	3.49661	3.87312	4.28104	4.72317	5.20256	5.72253	6.28673	6.89919	7.56435	8.28715	9.07307	9.92817	10.8591	11.8731	12.978	14.1818	15.4925	16.9175	18.4624	20.1303	21.9193	23.8215	25.8205	27.8911	30	
0	0.161883	0.325393	0.49216	0.663826	0.842048	1.0285	1.2249	1.43296	1.65448	1.89127	2.14522	2.41826	2.71241	3.02979	3.37258	3.74312	4.14385	4.57739	5.04652	5.55423	6.10376	6.69857	7.34247	8.03956	8.79431	9.61157	10.4966	11.4549	12.4923	13.615	14.8287	16.139	17.5501	19.0649	20.6832	22.4009	24.2092	26.0932	28.0322	30	
0	0.172325	0.346371	0.523861	0.706531	0.89613	1.09443	1.30321	1.52432	1.75961	2.01097	2.28038	2.56985	2.88145	3.21736	3.57981	3.97115	4.39385	4.85051	5.34386	5.87682	6.45246	7.07409	7.74521	8.46957	9.25115	10.0942	11.003	11.9823	13.0366	14.1705	15.3879	16.6925	18.0864	19.5702	21.1419	22.7963	24.5245	26.3133	28.1454	30	
0	0.182009	0.365823	0.553252	0.746114	0.946242	1.15549	1.37572	1.60885	1.85681	2.12157	2.40516	2.70966	3.03718	3.38994	3.77021	4.18035	4.62281	5.10014	5.61504	6.17028	6.76882	7.41372	8.1082	8.85565	9.65956	10.5235	11.4512	12.4463	13.5124	14.6525	15.8696	17.1653	18.5406	19.9943	21.5235	23.1225	24.7827	26.4925	28.2372	30	
0	0.190907	0.383695	0.580249	0.782464	0.992246	1.21152	1.44222	1.68633	1.94585	2.22281	2.51928	2.83739	3.17931	3.54726	3.94353	4.37048	4.83054	5.3262	5.86008	6.43484	7.05325	7.71817	8.43254	9.19936	10.0217	10.9025	11.845	12.8518	13.9256	15.0686	16.2825	17.5678	18.9243	20.35	21.8413	23.3923	24.995	26.6391	28.3121	30	
0	0.198995	0.399938	0.604783	0.815488	1.03403	1.26238	1.50257	1.7566	2.02655	2.31449	2.62254	2.95285	3.30764	3.68913	4.09962	4.54146	5.01702	5.52876	6.07919	6.67086	7.30636	7.98834	8.71946	9.50238	10.3397	11.2341	12.1878	13.2031	14.2818	15.4254	16.6344	17.9088	19.2474	20.6477	22.1056	23.6155	25.1699	26.7595	28.3735	30	
0	0.206254	0.414516	0.626796	0.845113	1.07149	1.30798	1.55663	1.81952	2.09876	2.39646	2.71478	3.0559	3.42205	3.81546	4.23843	4.69327	5.18234	5.70801	6.2727	6.87884	7.52887	8.22521	8.97029	9.76645	10.616	11.5209	12.4833	13.5046	14.5861	15.7285	16.932	18.1956	19.5177	20.8955	22.3246	23.7997	25.3136	26.8581	28.4236	30	
0	0.21267	0.427398	0.646246	0.87128	1.10458	1.34822	1.60433	1.875	2.16238	2.46862	2.79592	3.14646	3.52248	3.92623	4.35998	4.82602	5.32666	5.86422	6.44101	7.05936	7.72155	8.42983	9.18638	9.99328	10.8525	11.7657	12.7344	13.7599	14.8427	15.9831	17.1808	18.4344	19.7418	21.1	22.5046	23.9505	25.4309	26.9384	28.4645	30	
0	0.218231	0.438563	0.663099	0.893948	1.13323	1.38306	1.64559	1.92296	2.21734	2.53092	2.8659	3.22449	3.60893	4.02146	4.46434	4.93983	5.4502	5.9977	6.58457	7.21302	7.8852	8.6032	9.369	10.1844	11.0512	11.9707	12.9441	13.9723	15.0554	16.1934	17.3855	18.63	19.9247	21.2663	22.6506	24.0723	25.5255	27.003	28.4973	30	
0	0.222929	0.447994	0.677332	0.913086	1.1574	1.41244	1.68037	1.96337	2.26362	2.58333	2.92472	3.29001	3.68142	4.10122	4.55162	5.03487	5.5532	6.1088	6.70383	7.34041	8.02059	8.7463	9.51935	10.3414	11.2139	12.1381	13.1148	14.1446	15.2274	16.3629	17.5499	18.7866	20.0706	21.3986	22.7663	24.1688	25.6002	27.054	28.5231	30	
0	0.22676	0.455682	0.688932	0.928678	1.17709	1.43636	1.70867	1.99621	2.3012	2.62585	2.97238	3.34303	3.74002	4.16559	4.62196	5.11135	5.63593	6.19786	6.79924	7.44211	8.12841	8.85997	9.63849	10.4655	11.3422	12.2696	13.2485	14.2791	15.3613	16.4943	17.6769	18.9073	20.1828	21.4999	22.8547	24.2423	25.657	27.0927	28.5427	30	
0	0.22972	0.461623	0.697892	0.940716	1.19229	1.4548	1.73046	2.02149	2.33009	2.65849	3.00892	3.38362	3.7848	4.2147	4.67552	5.16945	5.69864	6.2652	6.8712	7.5186	8.20928	8.94499	9.72731	10.5576	11.4371	12.3667	13.3468	14.3777	15.459	16.5899	17.7691	18.9945	20.2635	21.5727	22.918	24.2948	25.6975	27.1203	28.5567	30	
0	0.23181	0.465816	0.704213	0.949202	1.20298	1.46777	1.74577	2.03921	2.35031	2.68129	3.03439	3.41184	3.81586	4.24866	4.71243	5.20936	5.74156	6.31113	6.92008	7.57034	8.26374	9.00196	9.78654	10.6188	11.4998	12.4304	13.411	14.4416	15.522	16.6512	17.8279	19.0498	20.3145	21.6184	22.9577	24.3275	25.7227	27.1374	28.5654	30	
0	0.233032	0.468265	0.707901	0.954144	1.2092	1.47529	1.75462	2.04942	2.3619	2.69431	3.04886	3.42778	3.83328	4.26758	4.73285	5.23126	5.76492	6.33589	6.94617	7.59766	8.29217	9.03135	9.8167	10.6495	11.5309	12.4615	13.4418	14.4719	15.5514	16.6794	17.8544	19.0744	20.3367	21.6381	22.9745	24.3413	25.7332	27.1445	28.5689	30	
0	0.233389	0.468978	0.708968	0.95556	1.21096	1.47738	1.75704	2.05214	2.36492	2.69759	3.05238	3.4315	3.83717	4.27158	4.73691	5.23531	5.76888	6.33967	6.94969	7.60082	8.29486	9.03348	9.81816	10.6502	11.5307	12.4604	13.4398	14.469	15.5475	16.6747	17.849	19.0686	20.3307	21.6321	22.9689	24.3363	25.7292	27.1416	28.5674	30	
0	0.232888	0.467967	0.70743	0.953472	1.20829	1.47409	1.75307	2.04744	2.35942	2.69122	3.04505	3.42311	3.82763	4.26078	4.72473	5.22163	5.75358	6.32264	6.9308	7.57998	8.27199	9.0085	9.79105	10.621	11.4994	12.4273	13.405	14.4328	15.5104	16.6371	17.8117	19.0321	20.296	21.6001	22.9404	24.3123	25.7103	27.1287	28.5608	30	
0	0.231534	0.465245	0.70331	0.947909	1.20123	1.46545	1.74277	2.03537	2.34547	2.67526	3.02693	3.4027	3.80475	4.23526	4.69641	5.19033	5.71913	6.28489	6.8896	7.53522	8.22359	8.95644	9.73536	10.5618	11.4369	12.3618	13.337	14.3629	15.4394	16.566	17.7415	18.9643	20.2319	21.5412	22.8883	24.2684	25.6761	27.1052	28.5489	30	
0	0.229337	0.460829	0.696633	0.938907	1.18981	1.45152	1.72619	2.01601	2.32315	2.6498	2.99813	3.37035	3.76863	4.19514	4.65205	5.1415	5.66561	6.22647	6.82612	7.46653	8.14961	8.87716	9.65088	10.4723	11.3428	12.2635	13.2352	14.2585	15.3336	16.4602	17.6373	18.8636	20.1367	21.4538	22.8109	24.2033	25.6253	27.0703	28.5311	30	
0	0.226307	0.454741	0.68743	0.926505	1.1741	1.43235	1.70341	1.98942	2.29254	2.61493	2.95875	3.32618	3.71937	4.14051	4.59174	5.07521	5.59307	6.14741	6.74032	7.37382	8.04989	8.77043	9.53725	10.352	11.2163	12.1314	13.0985	14.1184	15.1915	16.3179	17.497	18.7278	20.0082	21.3356	22.7061	24.1149	25.5561	27.0228	28.5069	30	
