0.00530381	0.00726504	0.00918847	0.0110645	0.0128839	0.0146382	0.0163195	0.0179208	0.0194355	0.0208583	0.0221841	0.0234091	0.0245298	0.0255436	0.0264487	0.0272435	0.0279272	0.0284993	0.0289599	0.0293092	0.0295478	0.0296764	0.0296961	0.0296079	0.0294132	0.0291133	0.0287097	0.0282043	0.0275987	0.0268952	0.0260958	0.0252031	0.0242199	0.0231492	0.0219946	0.0207597	0.0194487	0.0180662	0.016617	
0.0058427	0.00800319	0.0101221	0.0121887	0.0141929	0.0161255	0.0179777	0.0197416	0.0214103	0.0229776	0.0244382	0.0257876	0.0270221	0.028139	0.029136	0.0300116	0.0307648	0.0313951	0.0319025	0.0322872	0.03255	0.0326917	0.0327134	0.0326163	0.0324017	0.0320714	0.0316268	0.03107	0.030403	0.0296279	0.0287473	0.0277639	0.0266808	0.0255013	0.0242294	0.022869	0.0214248	0.0199018	0.0183054	
0.00638899	0.00875149	0.0110685	0.0133283	0.01552	0.0176332	0.0196586	0.0215874	0.0234122	0.025126	0.0267231	0.0281987	0.0295487	0.0307701	0.0318603	0.0328177	0.0336413	0.0343306	0.0348854	0.0353062	0.0355935	0.0357485	0.0357722	0.035666	0.0354314	0.0350701	0.034584	0.0339752	0.0332457	0.0323982	0.0314352	0.0303599	0.0291755	0.0278858	0.0264949	0.0250073	0.0234281	0.0217627	0.020017	
0.0069361	0.0095009	0.0120163	0.0144696	0.016849	0.0191432	0.021342	0.023436	0.025417	0.0272776	0.0290115	0.0306135	0.0320791	0.033405	0.0345886	0.0356281	0.0365222	0.0372705	0.0378728	0.0383296	0.0386416	0.0388098	0.0388355	0.0387202	0.0384655	0.0380733	0.0375456	0.0368846	0.0360927	0.0351726	0.0341272	0.0329597	0.0316739	0.0302738	0.0287637	0.0271488	0.0254344	0.0236263	0.0217311	
0.00747635	0.0102409	0.0129522	0.0155967	0.0181614	0.0206343	0.0230043	0.0252615	0.0273968	0.0294023	0.0312713	0.032998	0.0345778	0.036007	0.0372828	0.0384032	0.039367	0.0401735	0.0408228	0.0413152	0.0416515	0.0418328	0.0418605	0.0417362	0.0414617	0.041039	0.0404702	0.0397577	0.0389041	0.0379123	0.0367854	0.035527	0.0341411	0.0326319	0.0310042	0.0292635	0.0274155	0.0254666	0.0234238	
0.00800109	0.0109597	0.0138613	0.0166914	0.0194361	0.0220825	0.024619	0.0270345	0.0293197	0.031466	0.0334662	0.0353141	0.0370048	0.0385343	0.0398996	0.0410987	0.0421301	0.0429933	0.0436881	0.0442151	0.044575	0.0447691	0.0447987	0.0446657	0.0443719	0.0439195	0.0433108	0.0425483	0.0416347	0.0405733	0.0393674	0.0380207	0.0365374	0.0349223	0.0331804	0.0313175	0.0293398	0.0272541	0.0250679	
0.00850081	0.0116442	0.014727	0.0177338	0.02065	0.0234617	0.0261566	0.028723	0.0311509	0.0334313	0.0355564	0.0375197	0.039316	0.0409411	0.0423917	0.0436657	0.0447615	0.0456786	0.0464168	0.0469767	0.0473591	0.0475653	0.0475968	0.0474555	0.0471434	0.0466627	0.0460159	0.0452058	0.0442352	0.0431075	0.0418262	0.0403954	0.0388195	0.0371035	0.0352528	0.0332735	0.0311723	0.0289564	0.0266336	
0.00896531	0.0122805	0.0155318	0.0187029	0.0217783	0.0247437	0.0275858	0.0302925	0.0328531	0.0352581	0.0374993	0.0395699	0.0414644	0.0431782	0.0447081	0.0460517	0.0472074	0.0481747	0.0489532	0.0495437	0.049947	0.0501645	0.0501977	0.0500487	0.0497195	0.0492125	0.0485304	0.047676	0.0466524	0.0454631	0.0441118	0.0426028	0.0409408	0.039131	0.0371791	0.0350917	0.0328757	0.0305387	0.028089	
0.00938391	0.0128539	0.0162569	0.0195761	0.0227952	0.0258991	0.0288739	0.0317069	0.0343871	0.0369043	0.0392502	0.0414175	0.0434004	0.0451943	0.0467957	0.048202	0.0494117	0.0504241	0.051239	0.0518571	0.0522792	0.0525068	0.0525416	0.0523856	0.052041	0.0515104	0.0507965	0.0499022	0.0488308	0.0475859	0.0461715	0.044592	0.0428524	0.0409581	0.0389151	0.0367302	0.0344107	0.0319646	0.0294005	
0.00974569	0.0133494	0.0168837	0.0203308	0.023674	0.0268976	0.0299871	0.0329294	0.0357128	0.0383271	0.0407635	0.0430144	0.0450738	0.0469368	0.0485999	0.0500604	0.0513168	0.0523682	0.0532146	0.0538565	0.0542949	0.0545312	0.0545674	0.0544054	0.0540475	0.0534965	0.052755	0.0518262	0.0507135	0.0494206	0.0479517	0.0463113	0.0445046	0.0425373	0.0404156	0.0381464	0.0357375	0.033197	0.0305341	
0.0100398	0.0137523	0.0173932	0.0209444	0.0243884	0.0277093	0.030892	0.0339231	0.0367906	0.0394838	0.0419936	0.0443125	0.046434	0.0483533	0.0500666	0.0515712	0.0528655	0.0539486	0.0548205	0.0554818	0.0559334	0.056177	0.0562142	0.0560473	0.0556787	0.055111	0.0543471	0.0533903	0.052244	0.0509121	0.0493988	0.047709	0.0458477	0.043821	0.0416352	0.0392976	0.036816	0.0341989	0.0314555	
0.0102556	0.0140479	0.0177672	0.0213947	0.0249128	0.028305	0.0315562	0.0346525	0.0375816	0.0403327	0.0428966	0.0452653	0.0474324	0.049393	0.0511431	0.0526801	0.0540022	0.0551087	0.0559994	0.0566748	0.0571362	0.057385	0.057423	0.0572525	0.0568759	0.056296	0.0555158	0.0545384	0.0533674	0.0520069	0.0504611	0.0487349	0.0468336	0.0447633	0.0425305	0.0401426	0.0376076	0.0349342	0.0321319	
0.0103834	0.0142229	0.0179885	0.0216612	0.0252231	0.0286576	0.0319493	0.0350842	0.0380498	0.0408352	0.0434309	0.0458292	0.0480233	0.0500083	0.0517803	0.0533364	0.054675	0.0557952	0.056697	0.0573809	0.057848	0.0580999	0.0581384	0.0579658	0.0575845	0.0569974	0.0562074	0.0552178	0.0540323	0.0526548	0.0510897	0.049342	0.0474171	0.045321	0.0430604	0.0406428	0.0380762	0.0353695	0.0325322	
0.0104141	0.014265	0.0180417	0.0217252	0.0252977	0.0287424	0.0320438	0.0351879	0.0381623	0.040956	0.0435594	0.0459647	0.0481654	0.0501563	0.0519334	0.0534942	0.0548368	0.0559603	0.0568648	0.0575507	0.0580192	0.0582718	0.0583104	0.0581373	0.0577549	0.0571661	0.0563737	0.0553812	0.0541922	0.0528106	0.0512409	0.049488	0.0475574	0.0454551	0.0431878	0.040763	0.0381888	0.0354741	0.0326285	
0.0103401	0.0141636	0.0179135	0.0215709	0.025118	0.0285382	0.0318161	0.0349379	0.0378912	0.040665	0.04325	0.0456382	0.0478232	0.0498	0.0515645	0.0531142	0.0544472	0.0555628	0.0564609	0.0571419	0.0576071	0.0578579	0.0578963	0.0577244	0.0573447	0.05676	0.0559733	0.0549879	0.0538073	0.0524355	0.050877	0.0491365	0.0472196	0.0451322	0.042881	0.0404735	0.0379176	0.0352221	0.0323967	
0.0101554	0.0139106	0.0175934	0.0211855	0.0246692	0.0280283	0.0312477	0.0343137	0.0372142	0.0399385	0.0424772	0.0448228	0.0469688	0.0489102	0.0506433	0.0521653	0.0534745	0.0545701	0.0554521	0.056121	0.0565779	0.0568242	0.0568619	0.0566931	0.0563202	0.055746	0.0549733	0.0540055	0.052846	0.0514987	0.049968	0.0482587	0.046376	0.0443259	0.0421149	0.0397504	0.0372401	0.0345929	0.0318179	
0.00985562	0.0135	0.0170742	0.0205602	0.0239411	0.027201	0.0303254	0.0333009	0.0361158	0.0387597	0.0412235	0.0434999	0.0455826	0.0474667	0.0491486	0.0506256	0.0518962	0.0529596	0.0538155	0.0544647	0.0549081	0.0551471	0.0551837	0.0550199	0.054658	0.0541007	0.0533509	0.0524116	0.0512863	0.0499788	0.0484933	0.0468343	0.0450072	0.0430176	0.040872	0.0385772	0.036141	0.0335719	0.0308789	
0.00943873	0.012929	0.0163519	0.0196905	0.0229284	0.0260505	0.0290427	0.0318924	0.0345882	0.0371202	0.0394798	0.0416599	0.0436545	0.0454589	0.0470697	0.0484843	0.0497011	0.0507195	0.0515392	0.052161	0.0525856	0.0528145	0.0528496	0.0526927	0.0523461	0.0518124	0.0510942	0.0501947	0.049117	0.0478648	0.0464421	0.0448534	0.0431035	0.0411981	0.0391432	0.0369455	0.0346123	0.0321519	0.0295727	
0.00890481	0.0121976	0.015427	0.0185767	0.0216314	0.0245768	0.0273998	0.0300883	0.0326316	0.0350204	0.0372466	0.0393033	0.0411851	0.0428875	0.0444071	0.0457417	0.0468897	0.0478505	0.0486239	0.0492104	0.049611	0.049827	0.0498601	0.049712	0.0493851	0.0488815	0.048204	0.0473554	0.0463386	0.0451573	0.043815	0.0423162	0.0406653	0.0388677	0.036929	0.0348556	0.0326544	0.0303332	0.0278999	
0.00825631	0.0113093	0.0143035	0.0172238	0.0200561	0.022787	0.0254044	0.0278971	0.0302552	0.0324701	0.0345341	0.0364411	0.0381858	0.0397642	0.0411732	0.0424106	0.043475	0.0443658	0.0450829	0.0456267	0.0459981	0.0461984	0.046229	0.0460918	0.0457886	0.0453218	0.0446936	0.0439067	0.0429641	0.0418687	0.0406242	0.0392345	0.0377039	0.0360372	0.0342396	0.0323172	0.0302764	0.0281242	0.0258681	
0.00749814	0.0102708	0.01299	0.0156422	0.0182144	0.0206945	0.0230716	0.0253354	0.0274769	0.0294884	0.0313629	0.0330948	0.0346793	0.0361127	0.0373923	0.0385161	0.0394828	0.0402918	0.040943	0.0414369	0.0417742	0.0419561	0.0419839	0.0418593	0.041584	0.04116	0.0405895	0.0398749	0.0390188	0.038024	0.0368938	0.0356317	0.0342416	0.032728	0.0310955	0.0293496	0.0274962	0.0255416	0.0234927	
0.00663762	0.00909206	0.0114992	0.013847	0.016124	0.0183195	0.0204238	0.0224278	0.0243236	0.0261042	0.0277636	0.0292967	0.0306993	0.0319683	0.033101	0.0340958	0.0349516	0.0356677	0.0362442	0.0366814	0.0369801	0.0371411	0.0371657	0.0370554	0.0368117	0.0364363	0.0359313	0.0352987	0.0345408	0.0336602	0.0326597	0.0315425	0.0303119	0.028972	0.0275269	0.0259813	0.0243406	0.0226103	0.0207966	
0.00568437	0.00778632	0.00984777	0.0118584	0.0138084	0.0156886	0.0174906	0.0192068	0.0208304	0.0223553	0.0237763	0.0250893	0.0262905	0.0273772	0.0283473	0.0291992	0.0299321	0.0305454	0.0310391	0.0314135	0.0316692	0.0318071	0.0318282	0.0317337	0.031525	0.0312036	0.0307711	0.0302294	0.0295803	0.0288262	0.0279694	0.0270126	0.0259588	0.0248112	0.0235736	0.0222501	0.020845	0.0193632	0.0178099	
0.00465017	0.00636969	0.00805609	0.0097009	0.0112961	0.0128343	0.0143084	0.0157124	0.0170406	0.018288	0.0194505	0.0205246	0.0215073	0.0223963	0.0231899	0.0238868	0.0244863	0.024988	0.0253919	0.0256982	0.0259074	0.0260202	0.0260375	0.0259602	0.0257895	0.0255265	0.0251727	0.0247295	0.0241986	0.0235816	0.0228807	0.022098	0.0212359	0.0202971	0.0192847	0.018202	0.0170525	0.0158403	0.0145697	
0.00354872	0.00486095	0.00614791	0.00740313	0.0086205	0.00979431	0.0109193	0.0119907	0.0130043	0.0139563	0.0148435	0.0156631	0.016413	0.0170915	0.0176971	0.0182289	0.0186865	0.0190693	0.0193776	0.0196113	0.019771	0.0198571	0.0198702	0.0198112	0.0196809	0.0194803	0.0192103	0.018872	0.0184669	0.0179961	0.0174612	0.0168638	0.0162059	0.0154895	0.0147169	0.0138906	0.0130134	0.0120884	0.0111187	
0.00239534	0.00328108	0.00414976	0.00499702	0.00581873	0.00661104	0.0073704	0.00809359	0.00877774	0.00942032	0.0100191	0.0105724	0.0110786	0.0115365	0.0119453	0.0123043	0.0126131	0.0128716	0.0130796	0.0132374	0.0133452	0.0134033	0.0134122	0.0133723	0.0132844	0.0131489	0.0129667	0.0127384	0.0124649	0.0121471	0.0117861	0.0113829	0.0109388	0.0104552	0.00993374	0.00937601	0.00878391	0.00815949	0.00750496	
0.00120662	0.0016528	0.00209038	0.00251718	0.0029311	0.00333021	0.00371273	0.00407703	0.00442166	0.00474535	0.005047	0.0053257	0.00558068	0.00581136	0.00601728	0.00619812	0.00635368	0.00648387	0.00658866	0.00666814	0.00672243	0.0067517	0.00675618	0.00673612	0.00669182	0.00662359	0.00653178	0.00641679	0.00627902	0.00611894	0.00593706	0.00573396	0.00551026	0.00526668	0.00500398	0.00472303	0.00442477	0.00411022	0.00378051	

0.000224391	0.00030762	0.000389589	0.000469966	0.000548425	0.000624648	0.000698329	0.000769174	0.000836902	0.000901248	0.000961959	0.0010188	0.00107156	0.00112004	0.00116406	0.00120345	0.00123808	0.00126783	0.00129259	0.00131229	0.00132687	0.00133628	0.00134052	0.00133957	0.00133347	0.00132224	0.00130596	0.00128469	0.00125853	0.0012276	0.00119202	0.00115194	0.00110752	0.00105893	0.00100637	0.000950041	0.000890152	0.000826935	0.000760628	
0.00044784	0.000613946	0.000777541	0.000937958	0.00109454	0.00124667	0.00139372	0.00153512	0.00167029	0.00179871	0.00191988	0.00203333	0.00213862	0.00223538	0.00232322	0.00240184	0.00247096	0.00253032	0.00257975	0.00261906	0.00264816	0.00266695	0.0026754	0.00267351	0.00266133	0.00263893	0.00260643	0.00256398	0.00251178	0.00245004	0.00237904	0.00229904	0.00221039	0.00211342	0.00200852	0.00189609	0.00177656	0.00165039	0.00151806	
0.000669397	0.000917681	0.00116221	0.00140199	0.00163604	0.00186343	0.00208323	0.00229458	0.00249662	0.00268857	0.00286969	0.00303926	0.00319666	0.00334127	0.00347258	0.00359009	0.0036934	0.00378214	0.00385601	0.00391478	0.00395827	0.00398635	0.00399899	0.00399617	0.00397796	0.00394447	0.00389589	0.00383245	0.00375442	0.00366214	0.003556	0.00343644	0.00330392	0.00315898	0.00300218	0.00283413	0.00265547	0.00246689	0.00226908	
0.000888107	0.00121751	0.00154193	0.00186005	0.00217058	0.00247226	0.00276388	0.00304427	0.00331233	0.003567	0.00380729	0.00403227	0.00424109	0.00443295	0.00460716	0.00476307	0.00490013	0.00501786	0.00511587	0.00519384	0.00525153	0.0052888	0.00530556	0.00530182	0.00527766	0.00523324	0.00516878	0.00508461	0.00498109	0.00485866	0.00471784	0.00455921	0.0043834	0.0041911	0.00398307	0.00376012	0.00352309	0.00327288	0.00301045	
0.001103	0.00151211	0.00191503	0.00231012	0.00269579	0.00307046	0.00343264	0.00378088	0.0041138	0.00443009	0.00472852	0.00500794	0.00526728	0.00550557	0.00572193	0.00591556	0.00608579	0.00623201	0.00635373	0.00645057	0.00652222	0.0065685	0.00658932	0.00658467	0.00655467	0.00649949	0.00641945	0.00631491	0.00618633	0.00603429	0.0058594	0.00566238	0.00544403	0.0052052	0.00494684	0.00466993	0.00437555	0.00406481	0.00373887	
0.00131308	0.00180011	0.00227978	0.00275012	0.00320924	0.00365528	0.00408644	0.00450101	0.00489734	0.00527387	0.00562914	0.00596178	0.00627052	0.0065542	0.00681176	0.00704228	0.00724493	0.007419	0.00756391	0.00767918	0.00776449	0.00781958	0.00784436	0.00783883	0.00780311	0.00773743	0.00764214	0.00751769	0.00736462	0.00718362	0.00697542	0.00674087	0.00648093	0.00619662	0.00588905	0.0055594	0.00520895	0.00483902	0.004451	
0.00151735	0.00208015	0.00263444	0.00317795	0.00370849	0.00422392	0.00472216	0.00520122	0.0056592	0.00609431	0.00650485	0.00688924	0.007246	0.00757381	0.00787145	0.00813783	0.008372	0.00857315	0.0087406	0.00887381	0.00897238	0.00903605	0.00906469	0.0090583	0.00901702	0.00894112	0.008831	0.00868719	0.00851032	0.00830115	0.00806056	0.00778953	0.00748915	0.00716061	0.00680519	0.00642426	0.00601929	0.00559181	0.00514343	
0.00171479	0.00235081	0.00297722	0.00359146	0.00419103	0.00477352	0.00533659	0.00587799	0.00639556	0.00688729	0.00735124	0.00778564	0.00818883	0.0085593	0.00889566	0.0091967	0.00946134	0.00968866	0.0098779	0.0100284	0.0101398	0.0102118	0.0102442	0.0102369	0.0101903	0.0101045	0.00998007	0.00981754	0.00961765	0.00938127	0.00910938	0.00880308	0.00846362	0.00809233	0.00769066	0.00726017	0.0068025	0.0063194	0.00581268	
0.00190434	0.00261067	0.00330632	0.00398845	0.0046543	0.00530118	0.00592649	0.00652773	0.00710252	0.0076486	0.00816384	0.00864626	0.00909402	0.00950543	0.00987897	0.0102133	0.0105072	0.0107596	0.0109698	0.011137	0.0112607	0.0113406	0.0113765	0.0113685	0.0113167	0.0112215	0.0110833	0.0109028	0.0106808	0.0104183	0.0101163	0.00977616	0.00939918	0.00898684	0.00854078	0.0080627	0.00755444	0.00701793	0.00645521	
0.00208494	0.00285826	0.00361989	0.00436671	0.00509571	0.00580394	0.00648855	0.00714681	0.00777611	0.00837398	0.00893809	0.00946626	0.00995648	0.0104069	0.0108159	0.0111819	0.0115037	0.0117801	0.0120102	0.0121932	0.0123286	0.0124161	0.0124555	0.0124467	0.01239	0.0122857	0.0121344	0.0119368	0.0116937	0.0114063	0.0110757	0.0107033	0.0102906	0.00983915	0.00935077	0.00882736	0.00827089	0.00768351	0.00706741	
0.00225553	0.00309212	0.00391606	0.00472399	0.00551263	0.00627881	0.00701943	0.00773155	0.00841234	0.00905912	0.00966938	0.0102408	0.0107711	0.0112584	0.0117008	0.0120968	0.0124449	0.0127439	0.0129928	0.0131908	0.0133373	0.013432	0.0134746	0.0134651	0.0134037	0.0132909	0.0131272	0.0129134	0.0126505	0.0123396	0.0119819	0.011579	0.0111325	0.0106442	0.0101158	0.00954959	0.0089476	0.00831216	0.00764565	
0.00241501	0.00331075	0.00419295	0.00505801	0.00590242	0.00672277	0.00751576	0.00827823	0.00900715	0.00969967	0.0103531	0.0109649	0.0115327	0.0120544	0.0125282	0.0129521	0.0133248	0.013645	0.0139115	0.0141235	0.0142804	0.0143817	0.0144273	0.0144171	0.0143514	0.0142306	0.0140554	0.0138265	0.013545	0.0132121	0.0128291	0.0123978	0.0119197	0.0113968	0.0108311	0.0102248	0.00958027	0.00889989	0.00818626	
0.00256231	0.00351269	0.00444869	0.00536651	0.00626242	0.0071328	0.00797416	0.00878314	0.00955652	0.0102913	0.0109845	0.0116336	0.0122361	0.0127897	0.0132923	0.0137421	0.0141375	0.0144772	0.01476	0.0149849	0.0151514	0.0152589	0.0153073	0.0152965	0.0152268	0.0150986	0.0149127	0.0146698	0.0143711	0.0140179	0.0136116	0.0131539	0.0126467	0.0120919	0.0114917	0.0108485	0.0101646	0.00944272	0.00868556	
0.00269635	0.00369644	0.00468141	0.00564724	0.00659002	0.00750593	0.00839131	0.0092426	0.0100564	0.0108296	0.0115592	0.0122422	0.0128762	0.0134587	0.0139876	0.014461	0.0148771	0.0152345	0.0155321	0.0157688	0.015944	0.0160571	0.016108	0.0160967	0.0160233	0.0158884	0.0156928	0.0154372	0.0151229	0.0147512	0.0143237	0.0138421	0.0133083	0.0127245	0.0120929	0.011416	0.0106963	0.00993668	0.00913992	
0.00281607	0.00386057	0.00488928	0.00589799	0.00688263	0.00783922	0.0087639	0.009653	0.010503	0.0113105	0.0120724	0.0127858	0.0134479	0.0140563	0.0146087	0.0151031	0.0155377	0.015911	0.0162218	0.016469	0.016652	0.0167701	0.0168233	0.0168114	0.0167348	0.0165939	0.0163896	0.0161227	0.0157944	0.0154062	0.0149597	0.0144567	0.0138992	0.0132895	0.0126298	0.0119229	0.0111713	0.0103779	0.00954576	
0.00292046	0.00400368	0.00507052	0.00611663	0.00713777	0.00812981	0.00908877	0.0100108	0.0108923	0.0117298	0.0125199	0.0132598	0.0139464	0.0145774	0.0151502	0.0156629	0.0161136	0.0165008	0.0168231	0.0170795	0.0172692	0.0173918	0.0174469	0.0174346	0.0173551	0.0172091	0.0169971	0.0167203	0.0163799	0.0159773	0.0155142	0.0149926	0.0144144	0.0137821	0.013098	0.0123648	0.0115854	0.0107626	0.00989961	
0.00300853	0.00412442	0.00522343	0.00630109	0.00735302	0.00837498	0.00936286	0.0103127	0.0112208	0.0120835	0.0128975	0.0136596	0.014367	0.015017	0.0156071	0.0161353	0.0165996	0.0169984	0.0173304	0.0175946	0.01779	0.0179163	0.017973	0.0179604	0.0178785	0.017728	0.0175097	0.0172245	0.0168739	0.0164591	0.0159821	0.0154447	0.0148491	0.0141977	0.013493	0.0127377	0.0119348	0.0110872	0.0101982	
0.00307937	0.00422153	0.00534642	0.00644945	0.00752615	0.00857217	0.00958332	0.0105555	0.011485	0.012368	0.0132012	0.0139813	0.0147053	0.0153706	0.0159746	0.0165152	0.0169904	0.0173987	0.0177385	0.0180088	0.0182089	0.0183381	0.0183962	0.0183832	0.0182995	0.0181454	0.017922	0.0176301	0.0172712	0.0168467	0.0163584	0.0158084	0.0151988	0.014532	0.0138107	0.0130376	0.0122158	0.0113482	0.0104383	
0.00313213	0.00429385	0.00543801	0.00655994	0.00765508	0.00871903	0.00974749	0.0107364	0.0116817	0.0125799	0.0134273	0.0142208	0.0149572	0.0156339	0.0162483	0.0167981	0.0172815	0.0176967	0.0180424	0.0183174	0.0185208	0.0186523	0.0187114	0.0186982	0.018613	0.0184563	0.018229	0.0179321	0.017567	0.0171353	0.0166386	0.0160792	0.0154591	0.014781	0.0140473	0.013261	0.012425	0.0115426	0.0106171	
0.00316604	0.00434034	0.00549689	0.00663096	0.00773797	0.00881343	0.00985303	0.0108526	0.0118082	0.0127161	0.0135727	0.0143748	0.0151192	0.0158032	0.0164242	0.01698	0.0174686	0.0178883	0.0182377	0.0185157	0.0187214	0.0188542	0.018914	0.0189006	0.0188145	0.0186561	0.0184264	0.0181263	0.0177572	0.0173208	0.0168188	0.0162533	0.0156265	0.014941	0.0141994	0.0134046	0.0125596	0.0116676	0.0107321	
0.00318046	0.00436011	0.00552192	0.00666116	0.0077732	0.00885356	0.0098979	0.010902	0.011862	0.012774	0.0136345	0.0144402	0.015188	0.0158751	0.016499	0.0170573	0.0175482	0.0179698	0.0183208	0.0186	0.0188066	0.0189401	0.0190001	0.0189867	0.0189002	0.0187411	0.0185103	0.0182088	0.0178381	0.0173997	0.0168954	0.0163273	0.0156977	0.015009	0.0142641	0.0134656	0.0126168	0.0117207	0.0107809	
