0.471397	0.468442	0.466556	0.465676	0.46574	0.466688	0.468465	0.471016	0.474287	0.47823	0.482794	0.487935	0.493605	0.499763	0.506366	0.513374	0.520748	0.528452	0.536448	0.544703	0.553182	0.561855	0.570688	0.579653	0.588721	0.597863	0.607054	0.616265	0.625474	0.634655	0.643786	0.652843	0.661805	0.670652	0.679363	0.687919	0.6963	0.70449	0.71247	0.720224	0.727736	0.734991	0.741972	0.748668	0.755062	0.761143	0.766897	0.772313	0.777378	0.782082	0.786414	0.790363	0.79392	0.797075	0.79982	0.802147	0.804046	0.80551	0.806532	0.807105	0.807222	0.806877	0.806065	0.804779	0.803014	0.800766	0.798029	0.794799	0.791073	0.786846	0.782114	0.776874	0.771123	0.764859	0.758077	0.750776	0.742954	0.734607	0.725733	0.716331	0.706399	0.695934	0.684936	0.673401	0.661329	0.648717	0.635564	0.621869	0.607628	0.592841	0.577505	0.561618	0.545177	0.528181	0.510626	0.49251	0.473829	0.45458	0.434758	0.41436	0.393381	0.371815	0.349657	0.326902	0.303542	0.279569	0.254977	0.229755	0.203895	0.177387	0.150219	0.122379	0.0938534	0.064629	0.0346901	0.0040201	-0.0273987	-0.0595853	-0.0925604	-0.126346	-0.160966	-0.196445	-0.232811	-0.270093	-0.308321	-0.347529	-0.387752	-0.429028	-0.471397	
0.514103	0.508681	0.504427	0.501272	0.49915	0.497999	0.497758	0.498368	0.499774	0.501922	0.504761	0.50824	0.512312	0.516931	0.522053	0.527634	0.533635	0.540015	0.546736	0.553762	0.561058	0.568589	0.576323	0.584228	0.592274	0.600431	0.608672	0.616968	0.625294	0.633624	0.641934	0.650201	0.658401	0.666513	0.674517	0.682391	0.690116	0.697673	0.705044	0.712213	0.719161	0.725874	0.732334	0.738529	0.744442	0.750061	0.755372	0.760362	0.76502	0.769333	0.773291	0.776883	0.780098	0.782927	0.78536	0.787389	0.789004	0.790199	0.790964	0.791293	0.791178	0.790614	0.789593	0.788109	0.786158	0.783733	0.780829	0.777442	0.773566	0.769198	0.764334	0.758969	0.7531	0.746723	0.739835	0.732434	0.724515	0.716075	0.707114	0.697626	0.687611	0.677065	0.665985	0.65437	0.642217	0.629523	0.616286	0.602504	0.588172	0.573289	0.557852	0.541857	0.525302	0.508182	0.490493	0.472233	0.453395	0.433976	0.41397	0.393371	0.372174	0.350372	0.327957	0.304922	0.281259	0.256958	0.23201	0.206404	0.180128	0.15317	0.125517	0.0971538	0.0680657	0.0382357	0.00764581	-0.0237231	-0.0558918	-0.0888822	-0.122718	-0.157425	-0.19303	-0.229561	-0.26705	-0.30553	-0.345036	-0.385605	-0.427277	-0.470095	-0.514103	
0.55557	0.547753	0.541199	0.535835	0.531591	0.5284	0.526199	0.524925	0.524519	0.524924	0.526086	0.527952	0.530472	0.533597	0.53728	0.541476	0.546142	0.551236	0.556719	0.562552	0.568698	0.575121	0.581787	0.588662	0.595716	0.602916	0.610234	0.617641	0.625109	0.632613	0.640126	0.647624	0.655085	0.662484	0.669799	0.677011	0.684098	0.691042	0.697822	0.704421	0.710822	0.717008	0.722963	0.72867	0.734116	0.739286	0.744167	0.748744	0.753006	0.75694	0.760535	0.763779	0.766662	0.769174	0.771304	0.773044	0.774384	0.775317	0.775833	0.775924	0.775585	0.774807	0.773583	0.771908	0.769775	0.767178	0.764112	0.760572	0.756552	0.752048	0.747054	0.741568	0.735584	0.729098	0.722108	0.714608	0.706595	0.698067	0.68902	0.679449	0.669353	0.658728	0.64757	0.635878	0.623646	0.610873	0.597554	0.583687	0.569268	0.554292	0.538757	0.522658	0.505991	0.488751	0.470933	0.452532	0.433543	0.413959	0.393774	0.372981	0.351573	0.329541	0.306877	0.283571	0.259614	0.234995	0.209701	0.183722	0.157042	0.129648	0.101524	0.0726544	0.04302	0.0126022	-0.0186193	-0.0506666	-0.083563	-0.117334	-0.152005	-0.187606	-0.224166	-0.261719	-0.300299	-0.339942	-0.380688	-0.422578	-0.465656	-0.509971	-0.55557	
0.595699	0.585562	0.576781	0.569277	0.562977	0.557812	0.553712	0.550613	0.548452	0.547169	0.546708	0.547011	0.548027	0.549704	0.551993	0.554847	0.55822	0.562069	0.566353	0.571029	0.576061	0.58141	0.587041	0.592918	0.59901	0.605283	0.611706	0.618251	0.624889	0.631591	0.638332	0.645086	0.651829	0.658536	0.665186	0.671756	0.678225	0.684573	0.69078	0.696828	0.702698	0.708373	0.713837	0.719073	0.724066	0.728802	0.733264	0.737442	0.74132	0.744886	0.748129	0.751037	0.753598	0.755802	0.757639	0.759099	0.760172	0.76085	0.761125	0.760987	0.76043	0.759445	0.758025	0.756164	0.753856	0.751093	0.74787	0.744182	0.740022	0.735386	0.730268	0.724664	0.718569	0.711979	0.704889	0.697294	0.689192	0.680578	0.671448	0.661798	0.651624	0.640923	0.629691	0.617923	0.605617	0.592767	0.579371	0.565423	0.550919	0.535855	0.520226	0.504027	0.487253	0.469897	0.451955	0.43342	0.414285	0.394543	0.374186	0.353206	0.331595	0.309342	0.286438	0.262871	0.238631	0.213705	0.188079	0.16174	0.134671	0.106856	0.0782787	0.0489192	0.0187577	-0.0122273	-0.0440587	-0.0767609	-0.11036	-0.144884	-0.180362	-0.216827	-0.254311	-0.292851	-0.332484	-0.373251	-0.415195	-0.458362	-0.5028	-0.548561	-0.595699	
0.634393	0.622017	0.611084	0.601514	0.59323	0.586157	0.580224	0.575363	0.571507	0.568594	0.566564	0.565358	0.564921	0.565199	0.566141	0.567698	0.569822	0.572468	0.575592	0.579151	0.583106	0.587417	0.592047	0.59696	0.602122	0.607498	0.613058	0.618769	0.624603	0.630531	0.636525	0.642559	0.648608	0.654647	0.660652	0.666601	0.672472	0.678244	0.683897	0.689412	0.694769	0.69995	0.704939	0.709719	0.714274	0.718589	0.722648	0.726438	0.729945	0.733156	0.736058	0.73864	0.74089	0.742797	0.74435	0.745539	0.746355	0.746788	0.746829	0.74647	0.745701	0.744517	0.742908	0.740868	0.73839	0.735468	0.732094	0.728263	0.723968	0.719205	0.713968	0.708251	0.70205	0.695359	0.688174	0.680489	0.672301	0.663605	0.654396	0.64467	0.634423	0.62365	0.612347	0.600508	0.588131	0.575209	0.561738	0.547714	0.533131	0.517983	0.502265	0.485971	0.469096	0.451631	0.433571	0.414908	0.395635	0.375742	0.355221	0.334064	0.312258	0.289794	0.266661	0.242846	0.218335	0.193115	0.167171	0.140487	0.113045	0.0848277	0.055815	0.0259861	-0.00468114	-0.0362105	-0.0686272	-0.101958	-0.136232	-0.17148	-0.207734	-0.245028	-0.2834	-0.322888	-0.363535	-0.405383	-0.44848	-0.492875	-0.538622	-0.585775	-0.634393	
0.671559	0.657027	0.644025	0.632467	0.622272	0.613363	0.605665	0.599106	0.593619	0.589136	0.585595	0.582935	0.581099	0.58003	0.579675	0.579982	0.580903	0.582389	0.584395	0.586878	0.589794	0.593105	0.596771	0.600754	0.605019	0.609531	0.614257	0.619164	0.624223	0.629404	0.634678	0.640018	0.645397	0.650791	0.656174	0.661524	0.666819	0.672035	0.677153	0.682152	0.687014	0.691719	0.69625	0.70059	0.704722	0.70863	0.7123	0.715716	0.718865	0.721733	0.724307	0.726575	0.728525	0.730145	0.731425	0.732354	0.732921	0.733117	0.732933	0.73236	0.73139	0.730013	0.728222	0.72601	0.72337	0.720293	0.716774	0.712806	0.708383	0.703499	0.698147	0.692323	0.68602	0.679233	0.671957	0.664187	0.655918	0.647144	0.637862	0.628064	0.617748	0.606907	0.595537	0.583633	0.571189	0.5582	0.54466	0.530564	0.515907	0.500681	0.48488	0.468498	0.451527	0.43396	0.41579	0.397007	0.377603	0.357569	0.336894	0.315568	0.29358	0.270917	0.247567	0.223515	0.198748	0.17325	0.147004	0.119992	0.0921954	0.0635944	0.0341674	0.00389144	-0.0272578	-0.0593062	-0.0922813	-0.126212	-0.161131	-0.19707	-0.234064	-0.272152	-0.311373	-0.351768	-0.393383	-0.436266	-0.480466	-0.526037	-0.573036	-0.621522	-0.671559	
0.707107	0.690508	0.67552	0.662055	0.650028	0.639358	0.629966	0.621779	0.614725	0.608735	0.603744	0.599689	0.596509	0.594147	0.592546	0.591653	0.591417	0.591789	0.592722	0.59417	0.596089	0.598438	0.601176	0.604265	0.607668	0.611349	0.615273	0.619408	0.623722	0.628183	0.632764	0.637436	0.642171	0.646944	0.65173	0.656503	0.661242	0.665924	0.670527	0.675031	0.679415	0.683662	0.687752	0.691668	0.695393	0.698911	0.702206	0.705262	0.708067	0.710604	0.712863	0.714829	0.71649	0.717834	0.718851	0.719529	0.719857	0.719826	0.719427	0.718649	0.717483	0.715923	0.713958	0.711581	0.708784	0.705561	0.701904	0.697805	0.693259	0.688259	0.682799	0.676873	0.670474	0.663596	0.656235	0.648385	0.640039	0.631193	0.621841	0.611977	0.601597	0.590693	0.579262	0.567297	0.554792	0.541741	0.528138	0.513977	0.499251	0.483953	0.468076	0.451613	0.434554	0.416894	0.398621	0.379727	0.360202	0.340036	0.319218	0.297735	0.275576	0.252727	0.229173	0.204901	0.179893	0.154132	0.127602	0.100281	0.0721503	0.0431873	0.0133688	-0.0173299	-0.0489352	-0.081475	-0.114979	-0.149479	-0.185009	-0.221604	-0.259302	-0.298143	-0.33817	-0.379428	-0.421965	-0.465832	-0.511082	-0.557772	-0.605963	-0.655719	-0.707107	
0.740951	0.722378	0.705494	0.690206	0.676428	0.664074	0.653063	0.643319	0.634767	0.627336	0.620958	0.615568	0.611102	0.607501	0.604708	0.602666	0.601323	0.600629	0.600533	0.60099	0.601953	0.603381	0.605231	0.607463	0.61004	0.612923	0.616079	0.619472	0.623071	0.626844	0.63076	0.63479	0.638908	0.643085	0.647296	0.651517	0.655722	0.659891	0.664	0.668028	0.671955	0.675761	0.679428	0.682937	0.686271	0.689414	0.692349	0.69506	0.697534	0.699755	0.70171	0.703386	0.70477	0.705851	0.706615	0.707053	0.707153	0.706904	0.706298	0.705324	0.703973	0.702236	0.700105	0.697571	0.694626	0.691263	0.687474	0.683252	0.678589	0.67348	0.667917	0.661895	0.655405	0.648443	0.641003	0.633077	0.624661	0.615748	0.606332	0.596407	0.585968	0.575008	0.563521	0.5515	0.53894	0.525834	0.512174	0.497954	0.483167	0.467804	0.451859	0.435322	0.418185	0.400438	0.382073	0.363078	0.343443	0.323157	0.302206	0.280579	0.258263	0.235241	0.211499	0.187021	0.161789	0.135785	0.108989	0.0813808	0.0529374	0.0236357	-0.00654944	-0.0376446	-0.0696779	-0.10268	-0.136681	-0.171717	-0.207822	-0.245035	-0.283396	-0.322948	-0.363736	-0.405809	-0.449217	-0.494014	-0.540256	-0.588006	-0.637326	-0.688284	-0.740951	
0.77301	0.752559	0.73387	0.716848	0.701403	0.687446	0.674894	0.663667	0.653688	0.644884	0.637184	0.630521	0.62483	0.620049	0.616118	0.612981	0.610582	0.608869	0.607792	0.607302	0.607353	0.607901	0.608902	0.610316	0.612103	0.614225	0.616646	0.619331	0.622247	0.62536	0.62864	0.632058	0.635584	0.639191	0.642853	0.646544	0.65024	0.653917	0.657553	0.661125	0.664614	0.667999	0.671261	0.67438	0.677341	0.680124	0.682715	0.685096	0.687253	0.689171	0.690837	0.692235	0.693355	0.694182	0.694706	0.694914	0.694796	0.69434	0.693537	0.692376	0.690848	0.688944	0.686654	0.683971	0.680886	0.67739	0.673477	0.669138	0.664366	0.659154	0.653496	0.647383	0.64081	0.633769	0.626255	0.61826	0.609779	0.600805	0.591332	0.581352	0.57086	0.559849	0.548313	0.536244	0.523635	0.51048	0.49677	0.482499	0.467658	0.452239	0.436233	0.419632	0.402425	0.384602	0.366154	0.347069	0.327335	0.30694	0.285871	0.264114	0.241654	0.218475	0.194562	0.169895	0.144458	0.11823	0.0911899	0.0633154	0.0345831	0.00496759	-0.0255576	-0.057021	-0.0894524	-0.122884	-0.157349	-0.192884	-0.229527	-0.267318	-0.306299	-0.346517	-0.388018	-0.430855	-0.475079	-0.520749	-0.567925	-0.616669	-0.66705	-0.719139	-0.77301	
0.803208	0.780977	0.760579	0.741914	0.724889	0.709413	0.695399	0.682766	0.671434	0.661328	0.652374	0.644503	0.637648	0.631746	0.626735	0.622556	0.619154	0.616473	0.614463	0.613074	0.612257	0.611968	0.612161	0.612796	0.613831	0.615228	0.61695	0.61896	0.621224	0.623709	0.626383	0.629216	0.632179	0.635242	0.63838	0.641566	0.644776	0.647984	0.651168	0.654307	0.657377	0.66036	0.663235	0.665983	0.668587	0.671028	0.673289	0.675355	0.677211	0.67884	0.680229	0.681364	0.682231	0.682818	0.683112	0.683102	0.682776	0.682123	0.681133	0.679795	0.678099	0.676036	0.673597	0.670773	0.667555	0.663935	0.659905	0.655457	0.650583	0.645275	0.639527	0.633332	0.626681	0.619568	0.611987	0.60393	0.595391	0.586362	0.576837	0.566809	0.556271	0.545216	0.533637	0.521526	0.508877	0.49568	0.481928	0.467614	0.452727	0.437261	0.421204	0.404547	0.38728	0.369392	0.350873	0.331709	0.311889	0.291398	0.270224	0.248351	0.225763	0.202444	0.178377	0.153541	0.127918	0.101487	0.0742248	0.0461081	0.0171118	-0.0127907	-0.0436277	-0.0754291	-0.108227	-0.142054	-0.176947	-0.212944	-0.250084	-0.28841	-0.327967	-0.368802	-0.410966	-0.454512	-0.499497	-0.54598	-0.594024	-0.643697	-0.695068	-0.748212	-0.803208	
0.83147	0.807563	0.785554	0.76534	0.746825	0.729916	0.714524	0.700564	0.687955	0.676618	0.66648	0.657467	0.649513	0.642551	0.636519	0.631355	0.627003	0.623407	0.620513	0.618272	0.616633	0.61555	0.614979	0.614875	0.615197	0.615907	0.616964	0.618334	0.619979	0.621868	0.623967	0.626245	0.628672	0.631219	0.633859	0.636565	0.639312	0.642075	0.64483	0.647555	0.650228	0.652828	0.655336	0.65773	0.659994	0.66211	0.664059	0.665826	0.667394	0.668749	0.669875	0.670759	0.671387	0.671746	0.671822	0.671605	0.671083	0.670243	0.669076	0.667571	0.665717	0.663505	0.660925	0.657969	0.654627	0.65089	0.646751	0.642201	0.637232	0.631837	0.626007	0.619735	0.613014	0.605836	0.598195	0.590082	0.581491	0.572414	0.562845	0.552776	0.542199	0.531107	0.519493	0.507348	0.494665	0.481435	0.46765	0.4533	0.438377	0.422872	0.406774	0.390072	0.372756	0.354815	0.336235	0.317006	0.297112	0.27654	0.255276	0.233303	0.210604	0.187163	0.162959	0.137974	0.112187	0.0855748	0.0581143	0.0297805	0.000546955	-0.0296144	-0.0607332	-0.092841	-0.125971	-0.160159	-0.195442	-0.23186	-0.269455	-0.308271	-0.348355	-0.389758	-0.432531	-0.476731	-0.522416	-0.569649	-0.618495	-0.669025	-0.721311	-0.775432	-0.83147	
