0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	660	620	580	540	500	460	420	380	340	300	260	220	180	140	100	60	20	-20	-60	-100	-140	-180	-220	-260	-300	-340	-380	-420	-460	-500	-540	-580	-620	-660	-700	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692.627	657.34	618.917	579.5	539.732	499.827	459.866	419.879	379.882	339.881	299.878	259.875	219.872	179.87	139.868	99.868	59.8684	19.8697	-20.128	-60.1244	-100.12	-140.113	-180.104	-220.092	-260.076	-300.054	-340.023	-379.979	-419.916	-459.822	-499.678	-539.444	-579.036	-618.231	-656.384	-691.352	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696.246	657.749	618.763	579.306	539.575	499.7	459.753	419.771	379.772	339.767	299.759	259.752	219.745	179.741	139.738	99.7364	59.7371	19.7399	-20.2551	-60.2475	-100.237	-140.222	-180.203	-220.177	-260.141	-300.092	-340.025	-379.931	-419.799	-459.61	-499.336	-538.929	-578.309	-617.338	-655.819	-693.742	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	698.392	658.699	619.103	579.396	539.567	499.651	459.683	419.687	379.677	339.662	299.647	259.633	219.621	179.613	139.607	99.6051	59.606	19.6103	-20.3817	-60.3695	-100.352	-140.328	-180.296	-220.253	-260.195	-300.116	-340.01	-379.864	-419.664	-459.392	-499.018	-538.508	-577.818	-616.908	-655.797	-694.708	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699.793	659.62	619.62	579.658	539.682	499.682	459.663	419.634	379.602	339.57	299.542	259.518	219.5	179.486	139.478	99.4738	59.4747	19.4805	-20.5082	-60.4907	-100.466	-140.431	-180.385	-220.323	-260.24	-300.13	-339.982	-379.785	-419.524	-459.181	-498.736	-538.168	-577.465	-616.637	-655.75	-694.965	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700.828	660.43	620.177	580.008	539.884	499.781	459.693	419.616	379.549	339.493	299.447	259.41	219.382	179.362	139.348	99.3423	59.3428	19.3502	-20.635	-60.6116	-100.578	-140.532	-180.47	-220.388	-260.278	-300.134	-339.945	-379.7	-419.384	-458.983	-498.483	-537.878	-577.171	-616.39	-655.594	-694.879	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701.679	661.15	620.729	580.399	540.139	499.932	459.765	419.63	379.52	339.432	299.363	259.309	219.268	179.239	139.22	99.2104	59.21	19.2188	-20.7625	-60.7328	-100.69	-140.631	-180.552	-220.447	-260.311	-300.133	-339.904	-379.612	-419.246	-458.794	-498.25	-537.613	-576.894	-616.122	-655.344	-694.617	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702.435	661.812	621.267	580.808	540.429	500.121	459.872	419.673	379.514	339.388	299.29	259.214	219.158	179.118	139.091	99.0778	59.0759	19.086	-20.8914	-60.8547	-100.802	-140.729	-180.632	-220.504	-260.339	-300.127	-339.859	-379.523	-419.11	-458.612	-498.025	-537.353	-576.61	-615.821	-655.022	-694.254	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703.145	662.442	621.796	581.227	540.743	500.339	460.008	419.741	379.527	339.359	299.228	259.127	219.052	178.999	138.963	98.9441	58.9401	18.9512	-21.0222	-60.9782	-100.914	-140.827	-180.711	-220.56	-260.365	-300.12	-339.812	-379.434	-418.975	-458.432	-497.801	-537.089	-576.31	-615.486	-654.645	-693.823	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703.837	663.058	622.322	581.656	541.074	500.579	460.167	419.83	379.559	339.344	299.176	259.047	218.95	178.881	138.835	98.8088	58.8019	18.8136	-21.1556	-61.1041	-101.029	-140.926	-180.79	-220.614	-260.39	-300.11	-339.764	-379.342	-418.839	-458.249	-497.572	-536.814	-575.989	-615.116	-654.223	-693.34	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704.529	663.676	622.854	582.096	541.422	500.838	460.345	419.938	379.606	339.341	299.133	258.972	218.851	178.764	138.705	98.6712	58.6607	18.6726	-21.2926	-61.2332	-101.146	-141.027	-180.87	-220.669	-260.415	-300.1	-339.714	-379.249	-418.699	-458.06	-497.333	-536.523	-575.644	-614.714	-653.759	-692.81	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705.236	664.306	623.399	582.551	541.786	501.115	460.541	420.061	379.668	339.35	299.098	258.903	218.755	178.647	138.574	98.5307	58.5156	18.5272	-21.4341	-61.3666	-101.267	-141.131	-180.953	-220.726	-260.441	-300.089	-339.663	-379.153	-418.555	-457.864	-497.081	-536.214	-575.273	-614.277	-653.254	-692.235	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705.97	664.959	623.964	583.025	542.168	501.409	460.754	420.2	379.741	339.368	299.07	258.837	218.66	178.529	138.44	98.3862	58.3656	18.3765	-21.581	-61.5053	-101.393	-141.24	-181.039	-220.785	-260.467	-300.078	-339.61	-379.053	-418.403	-457.657	-496.815	-535.883	-574.873	-613.806	-652.707	-691.613	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	706.741	665.644	624.556	583.522	542.571	501.722	460.982	420.352	379.826	339.395	299.048	258.774	218.565	178.41	138.302	98.2368	58.2097	18.2193	-21.7346	-61.6504	-101.525	-141.354	-181.13	-220.847	-260.496	-300.068	-339.555	-378.949	-418.244	-457.438	-496.53	-535.528	-574.443	-613.297	-652.116	-690.941	
