0.05	0.856061
0.1	0.84369
0.15	0.831613
0.2	0.819822
0.25	0.808306
0.3	0.797057
0.35	0.786066
0.4	0.775325
0.45	0.764826
0.5	0.754562
0.55	0.744524
0.6	0.734707
0.65	0.725104
0.7	0.715708
0.75	0.706512
0.8	0.697512
0.85	0.688701
0.9	0.680073
0.95	0.671624
1	0.663349
1.05	0.655241
1.1	0.647298
1.15	0.639513
1.2	0.631883
1.25	0.624403
1.3	0.61707
1.35	0.609879
1.4	0.602826
1.45	0.595908
1.5	0.589121
1.55	0.582462
1.6	0.575928
1.65	0.569514
1.7	0.563219
1.75	0.557038
1.8	0.55097
1.85	0.545011
1.9	0.539158
1.95	0.53341
2	0.527763
2.05	0.522214
2.1	0.516762
2.15	0.511405
2.2	0.506139
2.25	0.500962
2.3	0.495874
2.35	0.490871
2.4	0.485951
2.45	0.481113
2.5	0.476354
2.55	0.471674
2.6	0.467069
2.65	0.462539
2.7	0.458082
2.75	0.453696
2.8	0.449379
2.85	0.44513
2.9	0.440948
2.95	0.43683
3	0.432777
3.05	0.428785
3.1	0.424855
3.15	0.420984
3.2	0.417172
3.25	0.413417
3.3	0.409717
3.35	0.406073
3.4	0.402482
3.45	0.398944
3.5	0.395457
3.55	0.392021
3.6	0.388634
3.65	0.385296
3.7	0.382005
3.75	0.378761
3.8	0.375562
3.85	0.372408
3.9	0.369298
3.95	0.366231
4	0.363206
4.05	0.360223
4.1	0.35728
4.15	0.354377
4.2	0.351513
4.25	0.348687
4.3	0.3459
4.35	0.343149
4.4	0.340434
4.45	0.337755
4.5	0.33511
4.55	0.332501
4.6	0.329924
4.65	0.327381
4.7	0.324871
4.75	0.322392
4.8	0.319944
4.85	0.317528
4.9	0.315142
4.95	0.312785
5	0.310458
5.05	0.308159
5.1	0.305888
5.15	0.303646
5.2	0.30143
5.25	0.299241
5.3	0.297079
5.35	0.294943
5.4	0.292832
5.45	0.290746
5.5	0.288685
5.55	0.286648
5.6	0.284634
5.65	0.282645
5.7	0.280678
5.75	0.278734
5.8	0.276812
5.85	0.274913
5.9	0.273035
5.95	0.271178
6	0.269342
6.05	0.267527
6.1	0.265732
6.15	0.263957
6.2	0.262202
6.25	0.260466
6.3	0.258749
6.35	0.257051
6.4	0.255371
6.45	0.25371
6.5	0.252066
6.55	0.25044
6.6	0.248832
6.65	0.247241
6.7	0.245666
6.75	0.244109
6.8	0.242567
6.85	0.241042
6.9	0.239533
6.95	0.238039
7	0.236561
7.05	0.235098
7.1	0.23365
7.15	0.232217
7.2	0.230798
7.25	0.229394
7.3	0.228004
7.35	0.226628
7.4	0.225266
7.45	0.223917
7.5	0.222582
7.55	0.22126
7.6	0.219951
7.65	0.218655
7.7	0.217371
7.75	0.2161
7.8	0.214842
7.85	0.213595
7.9	0.212361
7.95	0.211138
8	0.209927
8.05	0.208728
8.1	0.20754
8.15	0.206363
8.2	0.205197
8.25	0.204042
8.3	0.202898
8.35	0.201765
8.4	0.200642
8.45	0.19953
8.5	0.198428
8.55	0.197335
8.6	0.196253
8.65	0.195181
8.7	0.194118
8.75	0.193065
8.8	0.192022
8.85	0.190988
8.9	0.189963
8.95	0.188947
9	0.18794
9.05	0.186943
9.1	0.185954
9.15	0.184973
9.2	0.184002
9.25	0.183038
9.3	0.182083
9.35	0.181137
9.4	0.180198
9.45	0.179268
9.5	0.178345
9.55	0.177431
9.6	0.176524
9.65	0.175625
9.7	0.174734
9.75	0.17385
9.8	0.172973
9.85	0.172104
9.9	0.171242
9.95	0.170388
10	0.16954
10.05	0.168699
