0.05	0.856061
0.1	0.843721
0.15	0.831674
0.2	0.819911
0.25	0.808422
0.3	0.797198
0.35	0.786232
0.4	0.775514
0.45	0.765037
0.5	0.754793
0.55	0.744776
0.6	0.734978
0.65	0.725393
0.7	0.716014
0.75	0.706835
0.8	0.697851
0.85	0.689054
0.9	0.680441
0.95	0.672006
1	0.663743
1.05	0.655648
1.1	0.647716
1.15	0.639943
1.2	0.632323
1.25	0.624854
1.3	0.61753
1.35	0.610348
1.4	0.603304
1.45	0.596394
1.5	0.589615
1.55	0.582963
1.6	0.576436
1.65	0.570029
1.7	0.56374
1.75	0.557565
1.8	0.551502
1.85	0.545549
1.9	0.539701
1.95	0.533958
2	0.528315
2.05	0.522771
2.1	0.517323
2.15	0.511969
2.2	0.506706
2.25	0.501533
2.3	0.496448
2.35	0.491447
2.4	0.48653
2.45	0.481695
2.5	0.476939
2.55	0.47226
2.6	0.467658
2.65	0.46313
2.7	0.458674
2.75	0.454289
2.8	0.449974
2.85	0.445726
2.9	0.441545
2.95	0.437429
3	0.433376
3.05	0.429386
3.1	0.425456
3.15	0.421586
3.2	0.417774
3.25	0.414019
3.3	0.41032
3.35	0.406676
3.4	0.403085
3.45	0.399547
3.5	0.39606
3.55	0.392624
3.6	0.389237
3.65	0.385898
3.7	0.382607
3.75	0.379362
3.8	0.376163
3.85	0.373009
3.9	0.369898
3.95	0.36683
4	0.363805
4.05	0.360821
4.1	0.357877
4.15	0.354973
4.2	0.352109
4.25	0.349282
4.3	0.346493
4.35	0.343741
4.4	0.341026
4.45	0.338345
4.5	0.3357
4.55	0.333089
4.6	0.330512
4.65	0.327967
4.7	0.325456
4.75	0.322976
4.8	0.320527
4.85	0.318109
4.9	0.315721
4.95	0.313364
5	0.311035
5.05	0.308735
5.1	0.306463
5.15	0.304219
5.2	0.302002
5.25	0.299812
5.3	0.297648
5.35	0.29551
5.4	0.293398
5.45	0.29131
5.5	0.289248
5.55	0.287209
5.6	0.285194
5.65	0.283203
5.7	0.281235
5.75	0.279289
5.8	0.277366
5.85	0.275465
5.9	0.273585
5.95	0.271727
6	0.269889
6.05	0.268072
6.1	0.266276
6.15	0.264499
6.2	0.262742
6.25	0.261005
6.3	0.259286
6.35	0.257587
6.4	0.255905
6.45	0.254242
6.5	0.252597
6.55	0.25097
6.6	0.24936
6.65	0.247767
6.7	0.246191
6.75	0.244631
6.8	0.243088
6.85	0.241562
6.9	0.240051
6.95	0.238555
7	0.237075
7.05	0.235611
7.1	0.234161
7.15	0.232727
7.2	0.231306
7.25	0.229901
7.3	0.228509
7.35	0.227131
7.4	0.225767
7.45	0.224417
