0.05	0.856065
0.1	0.844013
0.15	0.832234
0.2	0.820727
0.25	0.809483
0.3	0.798493
0.35	0.787748
0.4	0.777241
0.45	0.766965
0.5	0.756913
0.55	0.747077
0.6	0.737452
0.65	0.728031
0.7	0.718807
0.75	0.709776
0.8	0.700932
0.85	0.692269
0.9	0.683782
0.95	0.675466
1	0.667316
1.05	0.659328
1.1	0.651498
1.15	0.64382
1.2	0.636292
1.25	0.628908
1.3	0.621665
1.35	0.61456
1.4	0.607589
1.45	0.600748
1.5	0.594034
1.55	0.587444
1.6	0.580974
1.65	0.574623
1.7	0.568386
1.75	0.562261
1.8	0.556246
1.85	0.550337
1.9	0.544532
1.95	0.538829
2	0.533225
2.05	0.527717
2.1	0.522305
2.15	0.516984
2.2	0.511754
2.25	0.506612
2.3	0.501556
2.35	0.496584
2.4	0.491694
2.45	0.486885
2.5	0.482154
2.55	0.477499
2.6	0.47292
2.65	0.468414
2.7	0.463979
2.75	0.459614
2.8	0.455318
2.85	0.451089
2.9	0.446925
2.95	0.442824
3	0.438787
3.05	0.43481
3.1	0.430894
3.15	0.427035
3.2	0.423234
3.25	0.419489
3.3	0.415799
3.35	0.412162
3.4	0.408578
3.45	0.405045
3.5	0.401562
3.55	0.398128
3.6	0.394743
3.65	0.391404
3.7	0.388112
3.75	0.384865
3.8	0.381663
3.85	0.378504
3.9	0.375388
3.95	0.372314
4	0.36928
4.05	0.366287
4.1	0.363334
4.15	0.36042
4.2	0.357543
4.25	0.354704
4.3	0.351903
4.35	0.349137
4.4	0.346407
4.45	0.343711
4.5	0.341051
4.55	0.338424
4.6	0.335831
4.65	0.33327
4.7	0.330742
4.75	0.328245
4.8	0.32578
4.85	0.323345
4.9	0.320941
4.95	0.318567
5	0.316222
5.05	0.313906
5.1	0.311619
5.15	0.30936
5.2	0.307128
5.25	0.304924
5.3	0.302746
5.35	0.300595
5.4	0.29847
5.45	0.29637
5.5	0.294295
5.55	0.292245
5.6	0.29022
5.65	0.288218
5.7	0.28624
5.75	0.284285
5.8	0.282352
5.85	0.280442
5.9	0.278554
5.95	0.276687
6	0.274841
6.05	0.273016
6.1	0.271212
6.15	0.269427
6.2	0.267662
6.25	0.265916
6.3	0.26419
6.35	0.262481
6.4	0.260791
6.45	0.259119
6.5	0.257465
6.55	0.255827
6.6	0.254207
6.65	0.252603
6.7	0.251016
6.75	0.249444
6.8	0.247889
6.85	0.246349
6.9	0.244824
6.95	0.243314
7	0.241819
7.05	0.240339
7.1	0.238874
7.15	0.237422
7.2	0.235985
7.25	0.234561
7.3	0.233151
7.35	0.231755
7.4	0.230372
7.45	0.229002
7.5	0.227645
7.55	0.226302
7.6	0.224971
7.65	0.223653
7.7	0.222347
7.75	0.221054
7.8	0.219774
7.85	0.218506
7.9	0.21725
7.95	0.216006
8	0.214774
8.05	0.213554
8.1	0.212346
8.15	0.211149
8.2	0.209964
8.25	0.208791
8.3	0.207628
8.35	0.206478
8.4	0.205338
8.45	0.204209
8.5	0.203091
8.55	0.201984
8.6	0.200888
8.65	0.199802
8.7	0.198727
8.75	0.197661
8.8	0.196606
8.85	0.195561
8.9	0.194525
8.95	0.1935
9	0.192483
9.05	0.191476
9.1	0.190478
9.15	0.189489
9.2	0.188509
9.25	0.187537
9.3	0.186574
9.35	0.185619
9.4	0.184672
9.45	0.183734
9.5	0.182803
9.55	0.181879
9.6	0.180964
9.65	0.180055
9.7	0.179154
9.75	0.178261
9.8	0.177374
9.85	0.176494
9.9	0.17562
9.95	0.174754
10	0.173893
10.05	0.17304
10.1	0.172192
10.15	0.171351
10.2	0.170516
10.25	0.169688
10.3	0.168865
10.35	0.168048
10.4	0.167238
10.45	0.166433
10.5	0.165634
10.55	0.164842
10.6	0.164055
10.65	0.163273
10.7	0.162498
10.75	0.161729
10.8	0.160965
10.85	0.160207
10.9	0.159455
10.95	0.158709
11	0.157969
11.05	0.157234
11.1	0.156506
11.15	0.155783
11.2	0.155066
11.25	0.154354
11.3	0.153649
11.35	0.152949
11.4	0.152255
11.45	0.151567
11.5	0.150884
11.55	0.150207
11.6	0.149536
11.65	0.14887
11.7	0.14821
11.75	0.147555
11.8	0.146906
11.85	0.146262
11.9	0.145624
11.95	0.14499
12	0.144362
12.05	0.143739
12.1	0.143121
12.15	0.142507
12.2	0.141899
12.25	0.141295
12.3	0.140695
12.35	0.140101
12.4	0.13951
12.45	0.138924
12.5	0.138342
12.55	0.137764
12.6	0.13719
12.65	0.136619
12.7	0.136053
12.75	0.13549
12.8	0.134931
12.85	0.134375
12.9	0.133823
12.95	0.133274
13	0.132728
13.05	0.132185
13.1	0.131646
13.15	0.13111
13.2	0.130576
13.25	0.130046
13.3	0.129519
13.35	0.128994
13.4	0.128473
13.45	0.127954
13.5	0.127439
13.55	0.126926
13.6	0.126416
13.65	0.125909
13.7	0.125405
13.75	0.124904
13.8	0.124406
13.85	0.123911
13.9	0.123418
13.95	0.122929
14	0.122443
14.05	0.12196
14.1	0.121481
14.15	0.121004
14.2	0.120531
14.25	0.120061
14.3	0.119594
14.35	0.11913
14.4	0.11867
14.45	0.118213
14.5	0.11776
14.55	0.11731
14.6	0.116863
14.65	0.11642
14.7	0.11598
14.75	0.115543
14.8	0.11511
14.85	0.11468
14.9	0.114253
14.95	0.113829
15	0.113409
15.05	0.112992
15.1	0.112578
15.15	0.112167
15.2	0.111759
15.25	0.111354
15.3	0.110952
15.35	0.110553
15.4	0.110156
15.45	0.109763
15.5	0.109371
15.55	0.108982
15.6	0.108596
15.65	0.108212
15.7	0.10783
15.75	0.10745
15.8	0.107072
15.85	0.106697
15.9	0.106323
15.95	0.105951
16	0.105581
16.05	0.105213
16.1	0.104846
16.15	0.104481
16.2	0.104117
16.25	0.103756
16.3	0.103395
16.35	0.103036
16.4	0.102679
16.45	0.102323
16.5	0.101968
16.55	0.101615
16.6	0.101263
16.65	0.100913
16.7	0.100564
16.75	0.100217
16.8	0.0998712
16.85	0.0995269
16.9	0.0991843
16.95	0.0988432
17	0.0985038
17.05	0.0981661
17.1	0.0978302
17.15	0.097496
17.2	0.0971637
17.25	0.0968332
17.3	0.0965047
17.35	0.0961782
17.4	0.0958537
17.45	0.0955313
17.5	0.0952109
17.55	0.0948927
17.6	0.0945767
17.65	0.0942629
17.7	0.0939512
17.75	0.0936419
17.8	0.0933347
17.85	0.0930298
17.9	0.0927272
17.95	0.0924268
18	0.0921286
18.05	0.0918327
18.1	0.091539
18.15	0.0912474
18.2	0.0909579
18.25	0.0906705
18.3	0.0903852
18.35	0.0901019
18.4	0.0898205
18.45	0.0895409
18.5	0.0892632
18.55	0.0889872
18.6	0.0887129
18.65	0.0884402
18.7	0.0881691
18.75	0.0878994
18.8	0.0876311
18.85	0.0873641
18.9	0.0870983
18.95	0.0868338
19	0.0865703
19.05	0.0863079
19.1	0.0860465
19.15	0.085786
19.2	0.0855265
19.25	0.0852677
19.3	0.0850097
19.35	0.0847525
19.4	0.084496
19.45	0.0842403
19.5	0.0839852
19.55	0.0837307
19.6	0.083477
19.65	0.0832239
19.7	0.0829715
19.75	0.0827197
19.8	0.0824687
19.85	0.0822184
19.9	0.0819688
19.95	0.0817201
20	0.0814721
20.05	0.0812251
20.1	0.0809789
20.15	0.0807338
20.2	0.0804896
20.25	0.0802465
20.3	0.0800045
20.35	0.0797637
20.4	0.0795241
20.45	0.0792858
20.5	0.0790489
20.55	0.0788133
20.6	0.0785791
20.65	0.0783465
20.7	0.0781153
20.75	0.0778857
20.8	0.0776577
20.85	0.0774312
20.9	0.0772064
20.95	0.0769833
21	0.0767618
21.05	0.076542
21.1	0.0763239
21.15	0.0761074
21.2	0.0758925
21.25	0.0756793
21.3	0.0754676
21.35	0.0752576
21.4	0.075049
21.45	0.074842
21.5	0.0746363
21.55	0.0744321
21.6	0.0742292
21.65	0.0740276
21.7	0.0738271
21.75	0.0736279
21.8	0.0734297
21.85	0.0732325
21.9	0.0730363
21.95	0.0728409
22	0.0726464
22.05	0.0724526
22.1	0.0722595
22.15	0.072067
22.2	0.0718751
22.25	0.0716837
22.3	0.0714927
22.35	0.0713021
22.4	0.0711119
22.45	0.0709221
22.5	0.0707325
22.55	0.0705432
22.6	0.0703541
22.65	0.0701653
22.7	0.0699767
22.75	0.0697884
22.8	0.0696003
22.85	0.0694124
22.9	0.0692248
22.95	0.0690374
23	0.0688504
23.05	0.0686637
23.1	0.0684774
23.15	0.0682915
23.2	0.0681061
23.25	0.0679212
23.3	0.0677369
23.35	0.0675532
23.4	0.0673702
23.45	0.067188
23.5	0.0670065
23.55	0.0668258
23.6	0.0666461
23.65	0.0664673
23.7	0.0662896
23.75	0.0661129
23.8	0.0659373
23.85	0.0657629
23.9	0.0655897
23.95	0.0654176
24	0.0652469
24.05	0.0650774
24.1	0.0649092
24.15	0.0647423
24.2	0.0645767
24.25	0.0644125
24.3	0.0642495
24.35	0.0640878
24.4	0.0639275
24.45	0.0637683
24.5	0.0636104
24.55	0.0634537
24.6	0.0632981
24.65	0.0631437
24.7	0.0629903
24.75	0.0628379
24.8	0.0626864
24.85	0.0625358
24.9	0.0623861
24.95	0.0622371
25	0.0620888
25.05	0.0619411
25.1	0.061794
25.15	0.0616474
25.2	0.0615012
25.25	0.0613554
25.3	0.0612099
25.35	0.0610647
25.4	0.0609197
25.45	0.0607749
25.5	0.0606301
25.55	0.0604855
25.6	0.0603409
25.65	0.0601963
25.7	0.0600517
25.75	0.0599071
