10	9.91299	9.82598	9.73895	9.65191	9.56483	9.47773	9.39058	9.30338	9.21613	9.12881	9.04141	8.95394	8.86638	8.77872	8.69094	8.60305	8.51504	8.42688	8.33857	8.2501	8.16145	8.07262	7.98358	7.89434	7.80486	7.71515	7.62518	7.53494	7.44441	7.35359	7.26245	7.17097	7.07915	6.98697	6.89441	6.80145	6.70809	6.6143	6.52007	6.42539	6.33025	6.23464	6.13853	6.04193	5.94482	5.8472	5.74906	5.65039	5.5512	5.45147	5.35121	5.25042	5.1491	5.04726	4.94489	4.84201	4.73862	4.63474	4.53037	4.42552	4.32021	4.21445	4.10824	4.00162	3.89458	3.78715	3.67935	3.57117	3.46265	3.3538	3.24463	3.13516	3.02541	2.91538	2.8051	2.69457	2.58382	2.47285	2.36169	2.25033	2.1388	2.0271	1.91526	1.80327	1.69116	1.57892	1.46657	1.35413	1.24159	1.12897	1.01628	0.903519	0.790703	0.677837	0.564928	0.451985	0.339013	0.226021	0.113014	0	
10	9.91299	9.82598	9.73895	9.65191	9.56483	9.47773	9.39058	9.30338	9.21613	9.12881	9.04141	8.95394	8.86638	8.77872	8.69094	8.60305	8.51504	8.42688	8.33857	8.2501	8.16145	8.07262	7.98358	7.89434	7.80486	7.71515	7.62518	7.53494	7.44441	7.35359	7.26245	7.17097	7.07915	6.98697	6.89441	6.80145	6.70809	6.6143	6.52007	6.42539	6.33025	6.23464	6.13853	6.04193	5.94482	5.8472	5.74906	5.65039	5.5512	5.45147	5.35121	5.25042	5.1491	5.04726	4.94489	4.84201	4.73862	4.63474	4.53037	4.42552	4.32021	4.21445	4.10824	4.00162	3.89458	3.78715	3.67935	3.57117	3.46265	3.3538	3.24463	3.13516	3.02541	2.91538	2.8051	2.69457	2.58382	2.47285	2.36169	2.25033	2.1388	2.0271	1.91526	1.80327	1.69116	1.57892	1.46657	1.35413	1.24159	1.12897	1.01628	0.903519	0.790703	0.677837	0.564928	0.451985	0.339013	0.226021	0.113014	0	
10	9.913	9.826	9.73898	9.65194	9.56487	9.47777	9.39063	9.30344	9.2162	9.12889	9.0415	8.95404	8.86649	8.77884	8.69108	8.6032	8.51519	8.42704	8.33874	8.25029	8.16165	8.07283	7.98381	7.89458	7.80512	7.71542	7.62547	7.53524	7.44473	7.35392	7.2628	7.17134	7.07954	6.98737	6.89482	6.80188	6.70853	6.61476	6.52055	6.42588	6.33075	6.23515	6.13905	6.04246	5.94536	5.84775	5.74961	5.65095	5.55175	5.45203	5.35177	5.25097	5.14965	5.0478	4.94543	4.84254	4.73914	4.63525	4.53087	4.42601	4.32068	4.21491	4.10869	4.00205	3.895	3.78755	3.67973	3.57154	3.46301	3.35414	3.24495	3.13547	3.0257	2.91565	2.80536	2.69482	2.58405	2.47307	2.36189	2.25052	2.13898	2.02727	1.91541	1.80341	1.69129	1.57904	1.46668	1.35423	1.24168	1.12905	1.01635	0.903582	0.790758	0.677883	0.564967	0.452015	0.339036	0.226036	0.113021	0	
10	9.91302	9.82603	9.73902	9.652	9.56495	9.47786	9.39074	9.30357	9.21634	9.12904	9.04168	8.95424	8.8667	8.77907	8.69133	8.60347	8.51549	8.42736	8.33909	8.25066	8.16205	8.07326	7.98426	7.89506	7.80563	7.71596	7.62604	7.53584	7.44536	7.35459	7.26349	7.17207	7.08029	6.98816	6.89564	6.80273	6.70941	6.61567	6.52148	6.42685	6.33174	6.23616	6.14008	6.04351	5.94643	5.84883	5.7507	5.65204	5.55285	5.45313	5.35287	5.25207	5.15074	5.04888	4.94649	4.84359	4.74018	4.63626	4.53186	4.42697	4.32162	4.21582	4.10957	4.0029	3.89582	3.78834	3.68049	3.57227	3.4637	3.3548	3.24558	3.13607	3.02626	2.91619	2.80586	2.6953	2.5845	2.47349	2.36228	2.25089	2.13932	2.02759	1.91571	1.80369	1.69154	1.57927	1.4669	1.35442	1.24186	1.12921	1.01649	0.903705	0.790864	0.677974	0.565042	0.452075	0.33908	0.226065	0.113036	0	
10	9.91304	9.82607	9.73909	9.65209	9.56506	9.478	9.3909	9.30375	9.21655	9.12928	9.04194	8.95452	8.86702	8.77942	8.69171	8.60388	8.51593	8.42784	8.3396	8.25121	8.16264	8.07388	7.98493	7.89577	7.80639	7.71676	7.62688	7.53674	7.4463	7.35557	7.26453	7.17315	7.08143	6.98934	6.89687	6.804	6.71073	6.61703	6.52288	6.42829	6.33322	6.23767	6.14163	6.04508	5.94802	5.85044	5.75233	5.65368	5.5545	5.45478	5.35451	5.25371	5.15237	5.05049	4.94809	4.84516	4.74172	4.63777	4.53333	4.42841	4.32302	4.21717	4.11089	4.00417	3.89704	3.78952	3.68162	3.57335	3.46474	3.35579	3.24652	3.13696	3.02711	2.91699	2.80662	2.69601	2.58517	2.47412	2.36287	2.25144	2.13983	2.02807	1.91615	1.8041	1.69192	1.57962	1.46721	1.35471	1.24212	1.12944	1.0167	0.903887	0.791022	0.678108	0.565152	0.452163	0.339146	0.226109	0.113058	0	
10	9.91307	9.82613	9.73917	9.6522	9.56521	9.47818	9.39111	9.30399	9.21682	9.12959	9.04228	8.9549	8.86744	8.77987	8.69221	8.60442	8.51652	8.42847	8.34028	8.25194	8.16342	8.07472	7.98582	7.89672	7.80739	7.71782	7.62801	7.53792	7.44755	7.35689	7.2659	7.17459	7.08293	6.9909	6.8985	6.8057	6.71248	6.61884	6.52475	6.43021	6.33519	6.23969	6.14368	6.04718	5.95015	5.85259	5.7545	5.65587	5.5567	5.45698	5.35671	5.2559	5.15454	5.05264	4.95021	4.84725	4.74377	4.63979	4.5353	4.43033	4.32489	4.21899	4.11264	4.00586	3.89868	3.79109	3.68312	3.57479	3.46611	3.3571	3.24777	3.13814	3.02823	2.91806	2.80762	2.69695	2.58606	2.47496	2.36365	2.25217	2.14051	2.0287	1.91674	1.80464	1.69242	1.58008	1.46763	1.35509	1.24246	1.12975	1.01697	0.904128	0.79123	0.678285	0.565299	0.452279	0.339233	0.226166	0.113087	0	
10	9.9131	9.8262	9.73928	9.65235	9.56539	9.47839	9.39136	9.30429	9.21716	9.12997	9.04271	8.95538	8.86796	8.78044	8.69283	8.6051	8.51725	8.42926	8.34113	8.25284	8.16439	8.07576	7.98693	7.8979	7.80864	7.71915	7.62941	7.5394	7.44911	7.35852	7.26762	7.17639	7.08481	6.99286	6.90054	6.80781	6.71468	6.62111	6.52709	6.43261	6.33766	6.24221	6.14626	6.0498	5.95281	5.85529	5.75723	5.65862	5.55946	5.45974	5.35947	5.25864	5.15727	5.05534	4.95288	4.84988	4.74635	4.64231	4.53777	4.43274	4.32723	4.22125	4.11483	4.00798	3.90071	3.79305	3.685	3.57659	3.46783	3.35874	3.24933	3.13962	3.02963	2.91938	2.80887	2.69813	2.58717	2.47599	2.36463	2.25308	2.14136	2.02949	1.91747	1.80531	1.69304	1.58064	1.46815	1.35556	1.24288	1.13013	1.01731	0.904426	0.791488	0.678504	0.56548	0.452423	0.33934	0.226238	0.113122	0	
10	9.91314	9.82628	9.73941	9.65252	9.5656	9.47866	9.39167	9.30464	9.21756	9.13042	9.04322	8.95594	8.86857	8.78112	8.69356	8.6059	8.51811	8.4302	8.34214	8.25393	8.16555	8.077	7.98825	7.8993	7.81013	7.72073	7.63108	7.54117	7.45097	7.36048	7.26968	7.17854	7.08706	6.99521	6.90299	6.81036	6.71731	6.62383	6.5299	6.4355	6.34062	6.24525	6.14936	6.05296	5.95602	5.85854	5.76051	5.66192	5.56278	5.46307	5.36279	5.26195	5.16055	5.05859	4.95609	4.85304	4.74945	4.64535	4.54074	4.43563	4.33003	4.22398	4.11747	4.01052	3.90316	3.7954	3.68725	3.57874	3.46989	3.3607	3.25119	3.14139	3.03131	2.92096	2.81037	2.69954	2.58849	2.47723	2.36578	2.25416	2.14237	2.03042	1.91833	1.80611	1.69377	1.58132	1.46877	1.35612	1.24339	1.13059	1.01771	0.90478	0.791795	0.678764	0.565695	0.452594	0.339468	0.226323	0.113165	0	
10	9.91319	9.82638	9.73956	9.65272	9.56585	9.47896	9.39203	9.30505	9.21803	9.13095	9.0438	8.95659	8.86929	8.7819	8.69442	8.60683	8.51912	8.43128	8.34331	8.25518	8.1669	8.07843	7.98978	7.90093	7.81187	7.72257	7.63303	7.54322	7.45314	7.36277	7.27208	7.18106	7.08969	6.99796	6.90584	6.81332	6.72039	6.62701	6.53318	6.43888	6.3441	6.24881	6.153	6.05666	5.95978	5.86235	5.76436	5.6658	5.56667	5.46697	5.36668	5.26583	5.1644	5.0624	4.95985	4.85674	4.75309	4.64891	4.54421	4.43901	4.33332	4.22716	4.12054	4.01349	3.90602	3.79814	3.68988	3.58126	3.47228	3.36298	3.25336	3.14345	3.03326	2.9228	2.8121	2.70117	2.59002	2.47867	2.36713	2.25541	2.14354	2.03151	1.91934	1.80704	1.69463	1.5821	1.46948	1.35677	1.24398	1.13111	1.01818	0.905189	0.792149	0.679065	0.565944	0.452792	0.339615	0.22642	0.113213	0	
10	9.91325	9.82649	9.73972	9.65294	9.56613	9.4793	9.39243	9.30551	9.21855	9.13154	9.04446	8.95732	8.8701	8.78279	8.69538	8.60788	8.52026	8.43251	8.34463	8.25661	8.16842	8.08007	7.99153	7.90279	7.81384	7.72467	7.63525	7.54557	7.45562	7.36537	7.27481	7.18393	7.09269	7.00109	6.90911	6.81672	6.72391	6.63066	6.53695	6.44276	6.34808	6.25289	6.15717	6.06092	5.96411	5.86673	5.76879	5.67026	5.57115	5.47145	5.37116	5.27029	5.16883	5.06678	4.96417	4.86099	4.75726	4.65299	4.5482	4.44289	4.33709	4.23081	4.12407	4.01689	3.90929	3.80128	3.69289	3.58413	3.47502	3.36558	3.25583	3.14579	3.03547	2.9249	2.81407	2.70303	2.59176	2.4803	2.36866	2.25684	2.14486	2.03274	1.92048	1.80809	1.69559	1.58299	1.47029	1.3575	1.24464	1.1317	1.01871	0.905651	0.792549	0.679404	0.566224	0.453015	0.339781	0.226531	0.113268	0	
10	9.91331	9.82661	9.73991	9.65319	9.56644	9.47967	9.39287	9.30603	9.21914	9.1322	9.0452	8.95814	8.871	8.78377	8.69646	8.60905	8.52153	8.43388	8.34611	8.2582	8.17013	8.08189	7.99348	7.90487	7.81605	7.72701	7.63773	7.5482	7.45839	7.36829	7.27789	7.18715	7.09607	7.00463	6.91279	6.82056	6.72789	6.63478	6.54121	6.44715	6.35259	6.25751	6.1619	6.06573	5.969	5.87169	5.7738	5.67531	5.57623	5.47654	5.37624	5.27534	5.17384	5.07175	4.96907	4.86581	4.76199	4.65761	4.5527	4.44728	4.34134	4.23493	4.12805	4.02072	3.91297	3.80481	3.69627	3.58735	3.47809	3.36851	3.25861	3.14842	3.03796	2.92724	2.81628	2.7051	2.59371	2.48213	2.37036	2.25843	2.14634	2.03411	1.92175	1.80926	1.69667	1.58398	1.47119	1.35832	1.24537	1.13236	1.01929	0.906165	0.792993	0.679781	0.566536	0.453262	0.339966	0.226653	0.11333	0	
10	9.91338	9.82675	9.74011	9.65346	9.56678	9.48009	9.39336	9.30659	9.21978	9.13292	9.04601	8.95903	8.87198	8.78486	8.69764	8.61033	8.52292	8.43539	8.34774	8.25995	8.172	8.0839	7.99563	7.90716	7.81849	7.72961	7.64048	7.55111	7.46147	7.37154	7.2813	7.19074	7.09983	7.00855	6.91689	6.82482	6.73232	6.63938	6.54596	6.45205	6.35763	6.26268	6.16718	6.07112	5.97448	5.87725	5.77942	5.68098	5.58192	5.48223	5.38193	5.281	5.17946	5.0773	4.97455	4.8712	4.76727	4.66278	4.55774	4.45217	4.34609	4.23952	4.13248	4.02499	3.91707	3.80874	3.70002	3.59094	3.48151	3.37175	3.26169	3.15133	3.04071	2.92984	2.81873	2.7074	2.59586	2.48414	2.37224	2.26018	2.14797	2.03562	1.92314	1.81055	1.69785	1.58506	1.47217	1.35921	1.24618	1.13308	1.01993	0.906727	0.793479	0.680194	0.566876	0.453532	0.340168	0.226787	0.113396	0	
10	9.91345	9.82689	9.74033	9.65375	9.56715	9.48053	9.39388	9.3072	9.22047	9.1337	9.04688	8.96	8.87305	8.78603	8.69893	8.61173	8.52444	8.43703	8.34951	8.26185	8.17405	8.0861	7.99797	7.90967	7.82116	7.73244	7.6435	7.5543	7.46484	7.3751	7.28505	7.19468	7.10396	7.01288	6.92141	6.82953	6.73722	6.64445	6.55121	6.45746	6.3632	6.2684	6.17304	6.0771	5.98056	5.88342	5.78566	5.68726	5.58823	5.48856	5.38825	5.28729	5.1857	5.08347	4.98063	4.87717	4.77313	4.6685	4.56331	4.45759	4.35134	4.2446	4.13737	4.02969	3.92158	3.81306	3.70415	3.59487	3.48525	3.37531	3.26506	3.15452	3.04372	2.93267	2.82139	2.7099	2.59821	2.48633	2.37428	2.26208	2.14974	2.03726	1.92466	1.81195	1.69913	1.58623	1.47324	1.36018	1.24705	1.13387	1.02062	0.907335	0.794005	0.68064	0.567244	0.453825	0.340386	0.226932	0.113469	0	
10	9.91353	9.82705	9.74056	9.65406	9.56755	9.48101	9.39445	9.30785	9.22122	9.13454	9.04782	8.96104	8.8742	8.78729	8.70031	8.61323	8.52607	8.4388	8.35142	8.26391	8.17626	8.08847	8.00051	7.91238	7.82405	7.73552	7.64676	7.55776	7.4685	7.37897	7.28913	7.19897	7.10847	7.0176	6.92634	6.83467	6.74257	6.65001	6.55696	6.46341	6.36932	6.27469	6.17948	6.08367	5.98726	5.89021	5.79253	5.69419	5.59519	5.49553	5.39521	5.29422	5.19257	5.09026	4.98732	4.88375	4.77957	4.67479	4.56944	4.46353	4.3571	4.25015	4.14273	4.03484	3.92652	3.81778	3.70866	3.59917	3.48933	3.37918	3.26872	3.15799	3.04699	2.93575	2.82428	2.71261	2.60074	2.4887	2.37649	2.26414	2.15164	2.03902	1.92629	1.81345	1.70051	1.58749	1.47439	1.36122	1.24799	1.1347	1.02137	0.907986	0.794568	0.681117	0.567639	0.454138	0.340619	0.227087	0.113546	0	
