10	9.91251	9.82501	9.7375	9.64997	9.56242	9.47483	9.38721	9.29953	9.21181	9.12402	9.03617	8.94824	8.86022	8.77211	8.6839	8.59558	8.50713	8.41855	8.32983	8.24096	8.15191	8.06269	7.97329	7.88367	7.79384	7.70378	7.61348	7.52292	7.43208	7.34095	7.24952	7.15777	7.06569	6.97326	6.88046	6.78728	6.69371	6.59973	6.50532	6.41048	6.31518	6.21943	6.12321	6.0265	5.9293	5.8316	5.7334	5.63469	5.53546	5.43572	5.33546	5.23469	5.1334	5.0316	4.9293	4.8265	4.72321	4.61943	4.51518	4.41048	4.30532	4.19973	4.09371	3.98728	3.88046	3.77326	3.66569	3.55777	3.44952	3.34095	3.23208	3.12292	3.01348	2.90378	2.79384	2.68367	2.57329	2.46269	2.35191	2.24096	2.12983	2.01855	1.90713	1.79558	1.6839	1.57211	1.46022	1.34824	1.23617	1.12402	1.01181	0.899533	0.787205	0.674831	0.562418	0.449973	0.337502	0.225012	0.112509	0	
10	9.91251	9.82501	9.7375	9.64997	9.56242	9.47483	9.38721	9.29953	9.21181	9.12402	9.03617	8.94824	8.86022	8.77211	8.6839	8.59558	8.50713	8.41855	8.32983	8.24096	8.15191	8.06269	7.97329	7.88367	7.79384	7.70378	7.61348	7.52292	7.43208	7.34095	7.24952	7.15777	7.06569	6.97326	6.88046	6.78728	6.69371	6.59973	6.50532	6.41048	6.31518	6.21943	6.12321	6.0265	5.9293	5.8316	5.7334	5.63469	5.53546	5.43572	5.33546	5.23469	5.1334	5.0316	4.9293	4.8265	4.72321	4.61943	4.51518	4.41048	4.30532	4.19973	4.09371	3.98728	3.88046	3.77326	3.66569	3.55777	3.44952	3.34095	3.23208	3.12292	3.01348	2.90378	2.79384	2.68367	2.57329	2.46269	2.35191	2.24096	2.12983	2.01855	1.90713	1.79558	1.6839	1.57211	1.46022	1.34824	1.23617	1.12402	1.01181	0.899533	0.787205	0.674831	0.562418	0.449973	0.337502	0.225012	0.112509	0	
10	9.91252	9.82503	9.73752	9.65	9.56245	9.47488	9.38726	9.29959	9.21188	9.1241	9.03625	8.94833	8.86033	8.77223	8.68402	8.59571	8.50728	8.41871	8.33	8.24114	8.15211	8.0629	7.97351	7.88391	7.79409	7.70405	7.61376	7.52321	7.43239	7.34128	7.24986	7.15813	7.06606	6.97365	6.88086	6.7877	6.69414	6.60017	6.50578	6.41095	6.31567	6.21993	6.12371	6.02702	5.92982	5.83213	5.73394	5.63523	5.536	5.43626	5.336	5.23523	5.13394	5.03213	4.92982	4.82702	4.72371	4.61993	4.51567	4.41095	4.30578	4.20017	4.09414	3.9877	3.88086	3.77365	3.66606	3.55813	3.44986	3.34128	3.23239	3.12321	3.01376	2.90405	2.79409	2.68391	2.57351	2.4629	2.35211	2.24114	2.13	2.01871	1.90728	1.79571	1.68402	1.57223	1.46033	1.34833	1.23625	1.1241	1.01188	0.899593	0.787257	0.674875	0.562455	0.450002	0.337523	0.225026	0.112516	0	
10	9.91253	9.82505	9.73757	9.65006	9.56253	9.47496	9.38736	9.29971	9.21201	9.12425	9.03642	8.94852	8.86053	8.77245	8.68427	8.59598	8.50757	8.41902	8.33034	8.2415	8.1525	8.06332	7.97395	7.88438	7.79459	7.70458	7.61432	7.5238	7.43301	7.34193	7.25055	7.15885	7.06681	6.97443	6.88167	6.78854	6.69501	6.60107	6.50671	6.4119	6.31665	6.22093	6.12473	6.02805	5.93088	5.8332	5.73501	5.63631	5.53709	5.43735	5.33709	5.23631	5.13501	5.0332	4.93088	4.82805	4.72473	4.62093	4.51665	4.4119	4.30671	4.20107	4.09501	3.98854	3.88167	3.77443	3.66681	3.55885	3.45055	3.34193	3.23301	3.1238	3.01432	2.90458	2.79459	2.68438	2.57395	2.46332	2.3525	2.2415	2.13034	2.01902	1.90757	1.79598	1.68427	1.57245	1.46053	1.34852	1.23642	1.12425	1.01201	0.899713	0.787361	0.674963	0.562527	0.45006	0.337567	0.225055	0.112531	0	
10	9.91255	9.8251	9.73763	9.65015	9.56264	9.4751	9.38752	9.29989	9.21222	9.12448	9.03668	8.9488	8.86085	8.7728	8.68464	8.59638	8.508	8.4195	8.33085	8.24204	8.15308	8.06394	7.97461	7.88508	7.79534	7.70537	7.61515	7.52468	7.43394	7.34291	7.25157	7.15992	7.06793	6.97559	6.88289	6.7898	6.69632	6.60242	6.5081	6.41333	6.31811	6.22243	6.12626	6.02961	5.93246	5.8348	5.73663	5.63794	5.53873	5.43899	5.33873	5.23794	5.13663	5.0348	4.93246	4.82961	4.72626	4.62243	4.51811	4.41333	4.3081	4.20242	4.09632	3.9898	3.88289	3.77559	3.66793	3.55992	3.45157	3.34291	3.23394	3.12468	3.01515	2.90537	2.79534	2.68508	2.57461	2.46394	2.35308	2.24204	2.13085	2.0195	1.908	1.79638	1.68464	1.5728	1.46085	1.3488	1.23668	1.12448	1.01222	0.899892	0.787516	0.675095	0.562636	0.450146	0.337631	0.225098	0.112552	0	
10	9.91258	9.82515	9.73772	9.65026	9.56278	9.47527	9.38772	9.30013	9.21249	9.12479	9.03702	8.94918	8.86126	8.77325	8.68514	8.59692	8.50858	8.42012	8.33152	8.24277	8.15385	8.06477	7.97549	7.88602	7.79633	7.70642	7.61627	7.52586	7.43518	7.34421	7.25294	7.16135	7.06942	6.97715	6.88451	6.79148	6.69806	6.60422	6.50995	6.41524	6.32007	6.22443	6.12831	6.03169	5.93457	5.83694	5.73879	5.64012	5.54091	5.44118	5.34091	5.24012	5.13879	5.03694	4.93457	4.83169	4.72831	4.62443	4.52007	4.41524	4.30995	4.20422	4.09806	3.99148	3.88451	3.77715	3.66942	3.56135	3.45294	3.34421	3.23518	3.12586	3.01627	2.90642	2.79633	2.68602	2.57549	2.46477	2.35385	2.24277	2.13152	2.02012	1.90858	1.79692	1.68514	1.57325	1.46126	1.34918	1.23702	1.12479	1.01249	0.90013	0.787722	0.67527	0.562781	0.450261	0.337717	0.225155	0.11258	0	
10	9.91262	9.82523	9.73782	9.6504	9.56296	9.47549	9.38798	9.30042	9.21282	9.12516	9.03744	8.94965	8.86177	8.77381	8.68575	8.59759	8.50931	8.4209	8.33236	8.24367	8.15482	8.0658	7.97659	7.88719	7.79757	7.70774	7.61766	7.52733	7.43672	7.34583	7.25464	7.16314	7.07129	6.9791	6.88654	6.79359	6.70024	6.60647	6.51228	6.41763	6.32253	6.22694	6.13087	6.0343	5.93722	5.83963	5.7415	5.64285	5.54366	5.44393	5.34366	5.24285	5.1415	5.03963	4.93722	4.8343	4.73087	4.62694	4.52253	4.41763	4.31228	4.20647	4.10024	3.99359	3.88654	3.7791	3.67129	3.56314	3.45464	3.34583	3.23672	3.12733	3.01766	2.90774	2.79757	2.68719	2.57659	2.4658	2.35482	2.24367	2.13236	2.0209	1.90931	1.79759	1.68575	1.57381	1.46177	1.34965	1.23744	1.12516	1.01282	0.900425	0.787977	0.675487	0.56296	0.450403	0.337823	0.225225	0.112616	0	
10	9.91266	9.82531	9.73795	9.65057	9.56317	9.47574	9.38828	9.30078	9.21322	9.12561	9.03794	8.9502	8.86239	8.77448	8.68648	8.59838	8.51017	8.42183	8.33336	8.24474	8.15597	8.06703	7.9779	7.88859	7.79906	7.70931	7.61932	7.52908	7.43858	7.34779	7.25669	7.16528	7.07354	6.98144	6.88897	6.79612	6.70286	6.60919	6.51508	6.42051	6.32548	6.22997	6.13396	6.03745	5.94042	5.84286	5.74477	5.64614	5.54696	5.44724	5.34696	5.24614	5.14477	5.04286	4.94042	4.83745	4.73396	4.62997	4.52548	4.42051	4.31508	4.20919	4.10286	3.99612	3.88897	3.78144	3.67354	3.56528	3.45669	3.34779	3.23858	3.12908	3.01932	2.90931	2.79906	2.68859	2.5779	2.46703	2.35597	2.24474	2.13336	2.02183	1.91017	1.79838	1.68648	1.57448	1.46239	1.3502	1.23794	1.12561	1.01322	0.900776	0.788281	0.675745	0.563173	0.450573	0.33795	0.225309	0.112657	0	
10	9.91271	9.82541	9.7381	9.65077	9.56342	9.47604	9.38863	9.30118	9.21369	9.12614	9.03853	8.95085	8.8631	8.77526	8.68733	8.5993	8.51117	8.42291	8.33452	8.24599	8.15731	8.06846	7.97943	7.89021	7.80079	7.71114	7.62126	7.53113	7.44074	7.35006	7.25908	7.16778	7.07615	6.98417	6.89182	6.79908	6.70593	6.61236	6.51835	6.42388	6.32894	6.23352	6.13759	6.04114	5.94417	5.84666	5.74861	5.65001	5.55085	5.45113	5.35085	5.25001	5.14861	5.04666	4.94417	4.84114	4.73759	4.63352	4.52894	4.42388	4.31835	4.21236	4.10593	3.99908	3.89182	3.78417	3.67615	3.56778	3.45908	3.35006	3.24074	3.13113	3.02126	2.91114	2.80079	2.69021	2.57943	2.46846	2.35731	2.24599	2.13452	2.02291	1.91117	1.7993	1.68733	1.57526	1.4631	1.35085	1.23853	1.12614	1.01369	0.901182	0.788633	0.676043	0.56342	0.450769	0.338096	0.225406	0.112706	0	
10	9.91276	9.82552	9.73826	9.65099	9.5637	9.47638	9.38903	9.30164	9.21421	9.12672	9.03918	8.95158	8.8639	8.77614	8.68829	8.60035	8.5123	8.42413	8.33584	8.24741	8.15882	8.07008	7.98116	7.89206	7.80275	7.71323	7.62347	7.53347	7.4432	7.35265	7.26181	7.17064	7.07915	6.9873	6.89508	6.80247	6.70945	6.616	6.52211	6.42775	6.33292	6.23759	6.14175	6.04538	5.94848	5.85103	5.75303	5.65445	5.55531	5.4556	5.35531	5.25445	5.15303	5.05103	4.94848	4.84538	4.74175	4.63759	4.53292	4.42775	4.32211	4.216	4.10945	4.00247	3.89508	3.7873	3.67915	3.57064	3.46181	3.35265	3.2432	3.13347	3.02347	2.91323	2.80275	2.69206	2.58116	2.47008	2.35882	2.24741	2.13584	2.02413	1.9123	1.80035	1.68829	1.57614	1.4639	1.35158	1.23918	1.12672	1.01421	0.901642	0.78903	0.676381	0.563699	0.450991	0.338261	0.225516	0.112761	0	
