6.69658e-05	0.000133866	0.000200633	0.000267203	0.000333509	0.000399486	0.000465068	0.000530192	0.000594792	0.000658805	0.000722169	0.000784819	0.000846695	0.000907735	0.00096788	0.00102707	0.00108525	0.00114235	0.00119833	0.00125312	0.00130668	0.00135895	0.00140988	0.00145941	0.00150751	0.00155412	0.00159919	0.00164269	0.00168456	0.00172477	0.00176329	0.00180006	0.00183505	0.00186823	0.00189957	0.00192904	0.0019566	0.00198223	0.0020059	0.00202759	0.00204729	0.00206496	0.00208059	0.00209418	0.00210569	0.00211513	0.00212248	0.00212773	0.00213089	0.00213194	0.00213089	0.00212773	0.00212248	0.00211513	0.00210569	0.00209418	0.00208059	0.00206496	0.00204729	0.00202759	0.0020059	0.00198223	0.0019566	0.00192904	0.00189957	0.00186823	0.00183505	0.00180006	0.00176328	0.00172477	0.00168456	0.00164269	0.00159919	0.00155412	0.00150751	0.00145941	0.00140988	0.00135895	0.00130668	0.00125312	0.00119833	0.00114235	0.00108524	0.00102707	0.00096788	0.000907735	0.000846695	0.000784819	0.000722168	0.000658805	0.000594792	0.000530192	0.000465068	0.000399485	0.000333509	0.000267203	0.000200633	0.000133866	6.69658e-05	
6.69654e-05	0.000133865	0.000200632	0.000267201	0.000333507	0.000399483	0.000465065	0.000530189	0.000594789	0.000658802	0.000722164	0.000784814	0.00084669	0.00090773	0.000967874	0.00102706	0.00108524	0.00114234	0.00119832	0.00125311	0.00130667	0.00135894	0.00140987	0.0014594	0.0015075	0.00155411	0.00159918	0.00164268	0.00168455	0.00172476	0.00176327	0.00180004	0.00183504	0.00186822	0.00189956	0.00192902	0.00195659	0.00198221	0.00200589	0.00202758	0.00204728	0.00206495	0.00208058	0.00209416	0.00210568	0.00211512	0.00212246	0.00212772	0.00213087	0.00213193	0.00213087	0.00212772	0.00212246	0.00211512	0.00210568	0.00209416	0.00208058	0.00206495	0.00204728	0.00202758	0.00200589	0.00198221	0.00195658	0.00192902	0.00189956	0.00186822	0.00183504	0.00180004	0.00176327	0.00172476	0.00168455	0.00164268	0.00159918	0.00155411	0.0015075	0.0014594	0.00140987	0.00135894	0.00130667	0.00125311	0.00119832	0.00114234	0.00108524	0.00102706	0.000967874	0.00090773	0.00084669	0.000784814	0.000722164	0.000658801	0.000594788	0.000530188	0.000465065	0.000399483	0.000333507	0.000267201	0.000200632	0.000133865	6.69654e-05	
6.69646e-05	0.000133863	0.00020063	0.000267198	0.000333503	0.000399478	0.00046506	0.000530182	0.000594782	0.000658794	0.000722156	0.000784805	0.00084668	0.000907719	0.000967863	0.00102705	0.00108523	0.00114233	0.00119831	0.0012531	0.00130666	0.00135893	0.00140985	0.00145939	0.00150748	0.00155409	0.00159916	0.00164266	0.00168453	0.00172474	0.00176325	0.00180002	0.00183502	0.0018682	0.00189954	0.001929	0.00195656	0.00198219	0.00200586	0.00202756	0.00204725	0.00206492	0.00208056	0.00209414	0.00210565	0.00211509	0.00212244	0.00212769	0.00213085	0.0021319	0.00213085	0.00212769	0.00212244	0.00211509	0.00210565	0.00209414	0.00208056	0.00206492	0.00204725	0.00202756	0.00200586	0.00198219	0.00195656	0.001929	0.00189954	0.0018682	0.00183502	0.00180002	0.00176325	0.00172474	0.00168453	0.00164266	0.00159916	0.00155409	0.00150748	0.00145939	0.00140985	0.00135892	0.00130666	0.0012531	0.00119831	0.00114233	0.00108523	0.00102705	0.000967863	0.000907719	0.00084668	0.000784805	0.000722156	0.000658794	0.000594781	0.000530182	0.00046506	0.000399478	0.000333503	0.000267198	0.00020063	0.000133863	6.69646e-05	
6.69635e-05	0.000133861	0.000200626	0.000267193	0.000333497	0.000399471	0.000465052	0.000530173	0.000594771	0.000658782	0.000722143	0.000784791	0.000846665	0.000907703	0.000967846	0.00102703	0.00108521	0.00114231	0.00119829	0.00125308	0.00130663	0.0013589	0.00140983	0.00145936	0.00150746	0.00155406	0.00159913	0.00164263	0.0016845	0.00172471	0.00176322	0.00179999	0.00183498	0.00186817	0.0018995	0.00192897	0.00195653	0.00198216	0.00200583	0.00202752	0.00204722	0.00206489	0.00208052	0.0020941	0.00210562	0.00211505	0.0021224	0.00212766	0.00213081	0.00213186	0.00213081	0.00212766	0.0021224	0.00211505	0.00210562	0.0020941	0.00208052	0.00206489	0.00204721	0.00202752	0.00200583	0.00198216	0.00195653	0.00192897	0.0018995	0.00186817	0.00183498	0.00179999	0.00176322	0.00172471	0.0016845	0.00164263	0.00159913	0.00155406	0.00150745	0.00145936	0.00140983	0.0013589	0.00130663	0.00125308	0.00119828	0.00114231	0.00108521	0.00102703	0.000967846	0.000907703	0.000846665	0.000784791	0.000722143	0.000658782	0.000594771	0.000530173	0.000465052	0.000399471	0.000333497	0.000267193	0.000200626	0.000133861	6.69634e-05	
6.69619e-05	0.000133858	0.000200621	0.000267187	0.000333489	0.000399462	0.000465041	0.00053016	0.000594757	0.000658767	0.000722126	0.000784773	0.000846645	0.000907682	0.000967823	0.00102701	0.00108518	0.00114228	0.00119826	0.00125305	0.0013066	0.00135887	0.00140979	0.00145933	0.00150742	0.00155403	0.0015991	0.00164259	0.00168446	0.00172467	0.00176318	0.00179995	0.00183494	0.00186812	0.00189946	0.00192892	0.00195648	0.00198211	0.00200578	0.00202747	0.00204717	0.00206484	0.00208047	0.00209405	0.00210557	0.002115	0.00212235	0.00212761	0.00213076	0.00213181	0.00213076	0.00212761	0.00212235	0.002115	0.00210557	0.00209405	0.00208047	0.00206484	0.00204717	0.00202747	0.00200578	0.00198211	0.00195648	0.00192892	0.00189946	0.00186812	0.00183494	0.00179995	0.00176318	0.00172467	0.00168446	0.00164259	0.0015991	0.00155402	0.00150742	0.00145933	0.00140979	0.00135887	0.0013066	0.00125305	0.00119826	0.00114228	0.00108518	0.00102701	0.000967823	0.000907682	0.000846645	0.000784773	0.000722126	0.000658766	0.000594757	0.00053016	0.000465041	0.000399462	0.000333489	0.000267187	0.000200621	0.000133858	6.69619e-05	
6.69599e-05	0.000133854	0.000200615	0.000267179	0.000333479	0.00039945	0.000465027	0.000530145	0.00059474	0.000658747	0.000722105	0.00078475	0.00084662	0.000907655	0.000967795	0.00102698	0.00108515	0.00114225	0.00119822	0.00125301	0.00130657	0.00135883	0.00140975	0.00145928	0.00150738	0.00155398	0.00159905	0.00164254	0.00168441	0.00172462	0.00176313	0.0017999	0.00183489	0.00186807	0.0018994	0.00192887	0.00195642	0.00198205	0.00200572	0.00202742	0.00204711	0.00206478	0.00208041	0.00209399	0.00210551	0.00211494	0.00212229	0.00212754	0.0021307	0.00213175	0.0021307	0.00212754	0.00212229	0.00211494	0.00210551	0.00209399	0.00208041	0.00206478	0.00204711	0.00202742	0.00200572	0.00198205	0.00195642	0.00192887	0.0018994	0.00186807	0.00183489	0.0017999	0.00176313	0.00172462	0.00168441	0.00164254	0.00159905	0.00155398	0.00150738	0.00145928	0.00140975	0.00135883	0.00130656	0.00125301	0.00119822	0.00114225	0.00108515	0.00102698	0.000967794	0.000907655	0.00084662	0.00078475	0.000722105	0.000658747	0.000594739	0.000530145	0.000465027	0.00039945	0.000333479	0.000267179	0.000200615	0.000133854	6.69599e-05	
6.69576e-05	0.000133849	0.000200608	0.00026717	0.000333468	0.000399436	0.000465011	0.000530126	0.000594719	0.000658724	0.000722079	0.000784722	0.00084659	0.000907623	0.00096776	0.00102694	0.00108511	0.00114221	0.00119818	0.00125297	0.00130652	0.00135878	0.0014097	0.00145923	0.00150732	0.00155392	0.00159899	0.00164248	0.00168435	0.00172456	0.00176307	0.00179983	0.00183482	0.001868	0.00189934	0.0019288	0.00195636	0.00198198	0.00200565	0.00202734	0.00204703	0.0020647	0.00208034	0.00209392	0.00210543	0.00211487	0.00212221	0.00212747	0.00213062	0.00213168	0.00213062	0.00212747	0.00212221	0.00211487	0.00210543	0.00209392	0.00208034	0.0020647	0.00204703	0.00202734	0.00200565	0.00198198	0.00195635	0.0019288	0.00189934	0.001868	0.00183482	0.00179983	0.00176307	0.00172456	0.00168435	0.00164248	0.00159899	0.00155392	0.00150732	0.00145923	0.0014097	0.00135878	0.00130652	0.00125297	0.00119818	0.00114221	0.00108511	0.00102694	0.00096776	0.000907623	0.00084659	0.000784722	0.000722079	0.000658724	0.000594718	0.000530126	0.000465011	0.000399436	0.000333467	0.00026717	0.000200608	0.000133849	6.69575e-05	
6.69548e-05	0.000133844	0.0002006	0.000267159	0.000333454	0.00039942	0.000464992	0.000530104	0.000594694	0.000658697	0.00072205	0.00078469	0.000846556	0.000907586	0.000967721	0.0010269	0.00108507	0.00114216	0.00119813	0.00125292	0.00130647	0.00135873	0.00140964	0.00145917	0.00150726	0.00155386	0.00159893	0.00164242	0.00168428	0.00172449	0.00176299	0.00179976	0.00183475	0.00186792	0.00189926	0.00192872	0.00195627	0.0019819	0.00200557	0.00202726	0.00204695	0.00206462	0.00208025	0.00209383	0.00210534	0.00211478	0.00212213	0.00212738	0.00213054	0.00213159	0.00213054	0.00212738	0.00212213	0.00211478	0.00210534	0.00209383	0.00208025	0.00206462	0.00204695	0.00202726	0.00200557	0.0019819	0.00195627	0.00192872	0.00189926	0.00186792	0.00183475	0.00179976	0.00176299	0.00172449	0.00168428	0.00164242	0.00159893	0.00155386	0.00150726	0.00145917	0.00140964	0.00135873	0.00130647	0.00125292	0.00119813	0.00114216	0.00108507	0.0010269	0.00096772	0.000907586	0.000846555	0.00078469	0.00072205	0.000658697	0.000594694	0.000530104	0.000464991	0.00039942	0.000333454	0.000267159	0.0002006	0.000133843	6.69548e-05	
6.69517e-05	0.000133837	0.000200591	0.000267146	0.000333438	0.000399401	0.00046497	0.00053008	0.000594666	0.000658666	0.000722016	0.000784653	0.000846516	0.000907543	0.000967675	0.00102685	0.00108502	0.00114211	0.00119807	0.00125286	0.0013064	0.00135866	0.00140958	0.0014591	0.00150719	0.00155379	0.00159885	0.00164234	0.00168421	0.00172441	0.00176291	0.00179967	0.00183466	0.00186784	0.00189917	0.00192863	0.00195618	0.00198181	0.00200548	0.00202717	0.00204685	0.00206452	0.00208015	0.00209373	0.00210525	0.00211468	0.00212203	0.00212728	0.00213044	0.00213149	0.00213044	0.00212728	0.00212203	0.00211468	0.00210525	0.00209373	0.00208015	0.00206452	0.00204685	0.00202717	0.00200548	0.00198181	0.00195618	0.00192863	0.00189917	0.00186784	0.00183466	0.00179967	0.00176291	0.00172441	0.00168421	0.00164234	0.00159885	0.00155379	0.00150719	0.0014591	0.00140958	0.00135866	0.0013064	0.00125286	0.00119807	0.00114211	0.00108502	0.00102685	0.000967675	0.000907543	0.000846516	0.000784653	0.000722016	0.000658666	0.000594666	0.000530079	0.00046497	0.000399401	0.000333438	0.000267146	0.000200591	0.000133837	6.69516e-05	
6.69481e-05	0.00013383	0.00020058	0.000267132	0.000333421	0.00039938	0.000464945	0.000530052	0.000594635	0.000658631	0.000721978	0.000784612	0.000846471	0.000907496	0.000967624	0.0010268	0.00108496	0.00114205	0.00119801	0.00125279	0.00130634	0.00135859	0.0014095	0.00145903	0.00150711	0.00155371	0.00159877	0.00164225	0.00168412	0.00172432	0.00176282	0.00179958	0.00183456	0.00186774	0.00189907	0.00192853	0.00195608	0.0019817	0.00200537	0.00202706	0.00204675	0.00206441	0.00208005	0.00209362	0.00210513	0.00211457	0.00212192	0.00212717	0.00213032	0.00213138	0.00213032	0.00212717	0.00212192	0.00211457	0.00210513	0.00209362	0.00208004	0.00206441	0.00204675	0.00202706	0.00200537	0.0019817	0.00195608	0.00192853	0.00189907	0.00186774	0.00183456	0.00179958	0.00176282	0.00172432	0.00168412	0.00164225	0.00159877	0.00155371	0.00150711	0.00145903	0.0014095	0.00135859	0.00130633	0.00125279	0.00119801	0.00114205	0.00108496	0.0010268	0.000967624	0.000907495	0.000846471	0.000784612	0.000721978	0.000658631	0.000594635	0.000530051	0.000464945	0.00039938	0.000333421	0.000267132	0.00020058	0.00013383	6.69481e-05	
